Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend
where can i sell my michael jordan basketball cards,210,57,0.85,0.86,4800000,Transactional,"Adwords bottom, Image pack, Local pack, People also ask, Reviews, Site links, Video","0.81,0.81,1.00,0.65,0.65,0.43,0.43,0.53,0.43,0.43,0.53,0.43"
don russ basketball cards,170,30,0.34,1.00,59,Transactional,"Image, Image pack, People also ask, Reviews, Site links, Video carousel","0.30,0.24,0.10,0.16,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.01"
where can i buy basketball cards,170,68,0.91,1.00,81000000,Transactional,"FAQ, Local pack, People also ask, Reviews, Site links, Video","0.82,0.53,0.66,0.53,0.35,0.23,0.28,0.43,0.28,0.23,0.28,0.28"
where to buy basketball cards near me,170,73,0.00,0.99,79500000,Transactional,"Local pack, People also ask, Reviews, Site links, Video","0.81,0.65,0.65,0.65,0.43,0.43,0.21,0.65,0.34,0.28,0.15,0.21"
are basketball cards valuable,140,54,0.68,1.00,54000000,Informational,"Featured snippet, Image, People also ask, Reviews, Video carousel","0.80,0.65,0.26,0.53,0.65,0.42,0.42,0.34,0.53,0.42,0.53,0.07"
when does walmart restock basketball cards,140,40,1.21,0.74,70,Informational,"People also ask, Site links, Video","0.26,0.17,0.11,0.11,0.07,0.05,0.03,0.04,0.05,0.05,0.05,0.04"
where can i sell basketball cards,140,54,1.19,0.83,77200000,Commercial,"Image, Local pack, People also ask, Reviews, Site links, Video carousel","0.80,0.80,0.66,0.66,0.66,0.66,0.66,0.42,0.52,0.66,0.66,0.52"
where can i sell my basketball cards for cash,140,50,1.31,0.77,23800000,Informational,"People also ask, Reviews, Shopping ads, Site links, Video carousel","0.43,0.22,0.43,0.35,0.43,0.22,0.29,0.29,0.29,0.22,0.10,0.14"
where to buy panini prizm basketball cards,140,63,0.49,1.00,56,Transactional,"Image pack, Local pack, People also ask, Reviews, Site links, Video","0.81,0.43,0.43,0.34,0.53,0.43,0.53,0.34,0.28,0.34,0.28,0.34"
who buys basketball cards,140,54,1.16,0.95,168000000,Commercial,"Image, Local pack, People also ask, Reviews, Site links, Video","0.66,0.52,0.66,0.66,0.80,0.80,0.52,0.66,1.00,0.66,0.66,0.66"
how much is kobe bryant rookie basketball card worth,110,51,0.00,0.00,983000,Informational,"Featured snippet, Image, People also ask, Reviews, Site links, Video","0.03,0.03,0.03,0.03,0.00,0.03,0.03,1.00,0.03,0.03,0.02,0.02"
how much is my basketball card worth,110,50,0.79,0.43,23300000,Informational,"Image, People also ask, Reviews, Site links, Video","0.65,0.53,0.65,0.34,0.26,0.42,0.26,0.26,0.34,0.26,0.26,0.42"
how to get a basketball card graded,110,59,0.57,0.40,5500000,Informational,"Image pack, People also ask, Reviews, Site links, Video carousel","0.53,0.53,0.53,0.53,0.34,0.26,0.26,0.42,0.34,0.34,0.42,0.42"
what are the most valuable basketball cards,110,50,0.56,0.98,0,Informational,"Carousel, Featured snippet, Image, People also ask, Reviews, Video carousel, Video","0.64,0.52,0.82,0.52,0.52,0.82,0.64,0.52,0.64,0.82,0.82,0.82"
where can i sell my basketball cards,110,54,0.95,0.80,87800000,Commercial,"Local pack, People also ask, Reviews, Site links, Video carousel","0.80,0.66,0.52,0.80,0.42,0.52,0.33,0.33,0.66,0.52,0.66,0.66"
how to tell if a basketball card is a reprint,90,26,0.00,0.04,73,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video carousel","0.53,0.43,0.28,0.28,0.21,0.15,0.15,0.15,0.15,0.15,0.15,0.12"
what's the most expensive basketball card,90,63,0.00,0.85,0,Informational,"Carousel, Featured snippet, Image, Image pack, People also ask, Video","0.52,0.41,0.52,0.29,0.41,0.41,0.52,0.64,1.00,0.64,0.52,0.64"
where to sell basketball cards near me,90,50,1.89,0.46,576000000,Transactional,"Local pack, People also ask, Reviews, Site links, Video","1.00,0.66,0.42,0.52,0.23,0.66,0.23,0.33,0.33,0.19,0.23,0.04"
which basketball cards are worth money,90,57,0.91,0.95,0,Informational,"Carousel, Featured snippet, People also ask, Reviews, Video","0.66,0.80,0.42,0.52,0.42,0.33,0.42,0.42,0.52,0.33,0.42,0.52"
who buys basketball cards near me,90,55,1.56,0.69,215000000,Transactional,"Local pack, People also ask, Reviews, Site links, Video","1.00,0.78,0.78,0.78,0.50,0.50,0.50,0.35,0.64,0.35,0.50,0.50"
does walmart sell basketball cards,70,50,0.56,1.00,25100000,"Navigational, Transactional","Image, People also ask, Reviews, Site links, Video","1.00,0.07,0.28,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.05,0.05"
how much is a kobe bryant basketball card worth,70,50,0.00,0.62,866000,Informational,"Image, Image pack, People also ask, Reviews, Video carousel","1.00,0.07,0.07,0.07,0.07,0.07,0.28,0.07,0.07,0.07,0.10,0.12"
how to find value of basketball cards,70,49,0.80,0.57,37700000,Informational,"Image pack, People also ask, Reviews, Site links, Video carousel","0.41,0.41,0.52,0.52,0.41,0.29,0.29,0.41,0.52,0.52,0.64,0.11"
how to grade basketball cards,70,65,0.00,0.00,22000000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel","1.00,0.64,0.35,0.50,0.35,0.35,0.50,0.64,0.50,0.50,0.50"
what is the rarest basketball card,70,55,0.91,0.80,1620000,Informational,"Featured snippet, People also ask, Video carousel, Video","0.21,0.21,0.21,0.21,0.21,0.28,0.21,0.78,0.78,0.78,1.00,0.28"
what stores sell basketball cards,70,66,1.25,1.00,75500000,Commercial,"Image, Local pack, People also ask, Reviews, Site links, Video","0.64,0.52,0.41,0.52,0.23,0.29,0.23,0.29,0.29,0.29,0.11,0.11"
when does walmart restock basketball cards 2020,70,40,0.00,0.21,50,Informational,"People also ask, Reviews, Site links, Video","0.65,0.34,0.26,0.19,0.15,0.11,0.07,0.11,0.11,0.07,0.07,0.07"
where to buy prizm basketball cards,70,65,0.71,1.00,52,Transactional,"Image, Image pack, Knowledge panel, Local pack, People also ask, Reviews, Site links, Video","0.65,0.34,0.42,0.26,0.15,0.11,0.15,0.11,0.11,0.07,0.07,0.07"
where to get basketball cards,70,68,0.75,1.00,202000000,Transactional,"Image, Local pack, People also ask, Reviews, Video","0.19,0.52,0.14,0.52,0.14,0.14,0.14,0.14,0.14,0.19,0.09,0.52"
where to get basketball cards graded,70,50,0.52,0.49,5330000,Transactional,"Image, People also ask, Site links, Video carousel","0.64,0.52,0.52,0.52,0.29,0.29,0.41,0.29,0.41,0.29,0.41,0.64"
why are basketball cards so expensive,70,52,0.00,0.61,8330000,Informational,"Image, Image pack, People also ask, Site links, Video","0.53,0.42,0.34,0.15,0.26,0.19,0.34,0.26,0.19,0.15,0.19,0.07"
are basketball trading cards worth anything,50,45,0.00,0.71,157000000,Informational,"Featured snippet, People also ask, Site links, Video carousel","0.42,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
are my basketball cards worth anything,50,51,1.05,0.32,134000000,Informational,"People also ask, Reviews, Site links, Video","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
are skybox basketball cards worth anything,50,36,0.00,0.19,53,Informational,"Image, Image pack, People also ask, Reviews, Site links, Video carousel","0.52,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
does costco sell basketball cards,50,15,0.00,0.89,77,Informational,"Image, Image pack, People also ask, Reviews, Site links, Video","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
does walgreens have basketball cards,50,30,0.00,0.96,65,Informational,"Featured snippet, People also ask, Reviews, Video","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
does walgreens sell basketball cards,50,36,0.97,0.78,77,Informational,"FAQ, Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01"
how do i get my basketball cards graded,50,57,0.55,0.81,6040000,Informational,"People also ask, Reviews, Site links, Video carousel","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how much is a larry bird basketball card worth,50,29,1.24,0.82,90,"Informational, Transactional","Image pack, People also ask, Video carousel, Video","0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.27,1.00,1.00"
how much is a stephen curry basketball card worth,50,32,0.00,0.75,5670000,Informational,"Featured snippet, Image, Image pack, People also ask, Reviews, Site links, Video","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how much is kobe bryant basketball card,50,51,0.00,0.00,16000000,"Informational, Transactional","People also ask, Reviews, Video carousel","0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how much is michael jordan basketball card,50,52,0.00,0.50,39300000,Informational,"Image, Image pack, People also ask, Site links, Video","0.42,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to buy basketball cards from manufacturer,50,61,0.69,1.00,75500000,"Informational, Transactional","People also ask, Reviews, Site links, Video","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to get basketball cards,50,50,1.22,1.00,140000000,Informational,"Image, People also ask, Reviews, Video carousel","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to know if a basketball card is valuable,50,57,0.57,0.31,21600000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how to know if basketball cards are worth money,50,55,1.00,0.37,39500000,Informational,"Featured snippet, Image, People also ask, Reviews, Site links, Video carousel","0.52,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to know if your basketball cards are worth money,50,56,0.86,0.38,231000000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel","0.64,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.17"
how to look up basketball cards,50,56,0.84,0.80,133000000,Informational,"Featured snippet, Image, Image pack, People also ask, Reviews, Site links, Video carousel","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how to sell basketball trading cards,50,52,1.28,0.69,27800000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
what are the best basketball cards to buy,50,49,0.59,1.00,120000000,Commercial,"Image, People also ask, Reviews, Site links, Video","0.35,0.35,0.35,0.50,0.35,0.21,0.21,0.21,0.21,0.78,0.78,0.14"
what basketball card has the menendez brothers,50,46,0.00,1.00,91,Informational,"Featured snippet, Image, Image pack, People also ask, Reviews, Video","1.00,0.42,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
what basketball cards from the 90s are worth money,50,50,0.00,0.64,86,Informational,"Featured snippet, Image, Image pack, People also ask, Reviews, Site links, Video carousel","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
what basketball cards to invest in,50,39,0.00,0.93,78600000,Informational,"Featured snippet, Image, People also ask, Site links, Video carousel","0.80,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
what is the best brand of basketball cards,50,49,0.85,0.80,79000000,Commercial,"Image, People also ask, Reviews, Site links, Video carousel","0.64,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.00,0.11,0.11"
what upper deck basketball cards are worth money,50,32,0.00,0.57,79,Informational,"Image, Image pack, People also ask, Site links, Video carousel","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
when does target restock basketball cards,50,42,0.00,0.83,80,Informational,"Image pack, People also ask, Site links, Video carousel","0.28,0.10,0.07,0.10,0.10,0.10,0.05,0.05,0.07,0.07,0.05,0.05"
when does walmart restock basketball cards online,50,23,0.00,0.86,67,Informational,"People also ask, Site links, Video","1.00,1.00,0.27,1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
where can i sell my basketball cards online,50,52,1.52,0.97,37700000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
where do they sell basketball cards,50,66,0.00,0.93,639000000,Commercial,"Local pack, People also ask, Reviews, Site links, Video","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
where to buy basketball trading cards,50,73,1.05,1.00,88400000,Transactional,"Local pack, People also ask, Reviews, Video","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
where to buy boxes of basketball cards,50,54,0.80,1.00,68,Transactional,"Image, Image pack, Local pack, People also ask, Reviews, Site links, Video","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
where to buy unopened basketball cards,50,38,0.67,0.92,83,Transactional,"Image, Image pack, Local pack, People also ask, Reviews, Site links, Video","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
where to find basketball cards,50,75,0.56,1.00,242000000,Commercial,"Local pack, People also ask, Reviews, Site links, Video","0.63,0.63,0.36,0.45,0.45,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
where to find value of basketball cards,50,51,0.41,0.50,44000000,Informational,"Image, People also ask, Reviews, Site links, Video","0.33,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
where to get prizm basketball cards,50,65,0.00,0.00,58,Transactional,"Image, Image pack, Knowledge panel, Local pack, People also ask, Reviews, Shopping ads, Site links, Video carousel, Video","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.00,0.09"
which basketball card brand is the best,50,55,0.00,0.96,55200000,Commercial,"Featured snippet, Image, People also ask, Site links, Video carousel","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
why are basketball cards hard to find,50,59,0.00,0.00,305000000,Informational,"People also ask, Reviews, Video","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.00,0.00"
are basketball cards a good investment,40,41,0.00,0.50,7390000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel, Video","0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.02,0.03"
are basketball cards worth any money,40,50,0.00,0.10,99200000,Informational,"Featured snippet, Image, People also ask, Reviews, Site links, Video carousel","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
are donruss basketball cards worth anything,40,24,1.21,0.56,48,Informational,"Featured snippet, Image, Image pack, People also ask, Site links, Video","0.14,0.08,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.22"
are old basketball cards worth anything,40,44,0.90,0.43,14300000,Informational,"Image, People also ask, Reviews, Video carousel","0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.23,0.17"
are panini basketball cards worth anything,40,58,0.23,0.27,3870000,Informational,"Featured snippet, Image, People also ask, Site links, Video carousel","1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
does big lots sell basketball cards,40,8,0.00,0.75,47300000,"Informational, Transactional","People also ask, Reviews, Site links, Video carousel, Video","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
does cvs have basketball cards,40,48,0.00,0.14,94,Informational,"Image, Image pack, People also ask, Reviews, Site links, Video carousel","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
does gamestop sell basketball cards,40,20,0.45,0.97,7600000,"Navigational, Transactional","People also ask, Reviews, Site links, Video carousel","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
does target sell basketball cards,40,54,0.00,1.00,11700000,"Informational, Transactional","Image, People also ask, Reviews, Site links, Video","0.34,0.11,0.42,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
does topps make basketball cards,40,45,0.00,0.58,2230000,Informational,"FAQ, Featured snippet, Image, Image pack, People also ask, Reviews, Site links, Video carousel","1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
does topps still make basketball cards,40,31,0.00,0.80,80,Informational,"Image, Image pack, People also ask, Reviews, Site links, Video","0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
does upper deck make basketball cards,40,,0.00,0.60,,,,"1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
does upper deck still make basketball cards,40,29,0.00,0.60,78,Informational,"Featured snippet, Image, Image pack, People also ask, Site links, Video","1.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how do i get a basketball card graded,40,59,0.64,0.59,5420000,"Informational, Transactional","Image, Image pack, People also ask, Reviews, Site links, Video carousel","1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.17"
how do you get basketball cards graded,40,61,0.59,0.57,5020000,Informational,"Featured snippet, Image, People also ask, Site links, Video carousel","0.23,0.23,0.17,0.29,0.17,0.17,0.17,0.17,0.17,0.17,0.23,0.23"
how do you sell basketball cards,40,51,0.90,0.96,68600000,Informational,"Featured snippet, Image, Image pack, People also ask, Reviews, Site links, Video carousel","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how many cards in 1986 fleer basketball set,40,42,0.00,0.95,77,Informational,"Featured snippet, Image, Image pack, People also ask, Reviews, Video carousel, Video","0.41,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how much are fleer basketball cards worth,40,28,0.25,0.10,74,Informational,"Image, Image pack, People also ask, Site links, Video","1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how much is 1992 dream team basketball cards worth,40,29,0.00,0.47,68,Informational,"Featured snippet, Image, Image pack, People also ask, Reviews, Video carousel","0.17,1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how much is a scottie pippen basketball card worth,40,17,0.00,0.60,76,Informational,"Featured snippet, Image, People also ask, Video carousel","0.41,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to buy panini basketball cards,40,70,0.74,1.00,86,Transactional,"Image, Image pack, People also ask, Reviews, Site links, Video","0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to check basketball card value,40,50,0.84,0.44,34300000,Informational,"Image, People also ask, Reviews, Site links, Video carousel","0.44,0.44,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.55,0.22"
how to find out the value of basketball cards,40,50,0.98,0.46,74100000,Informational,"Image pack, People also ask, Reviews, Site links, Video carousel","0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to find the value of a basketball card,40,50,0.75,0.45,47100000,Informational,"People also ask, Reviews, Video carousel","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how to get basketball cards at retail,40,58,0.00,1.00,38000000,"Informational, Commercial","Image, Local pack, People also ask, Reviews, Site links, Video carousel, Video","1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to get rare basketball cards,40,38,0.85,1.00,23100000,Informational,"Image, People also ask, Reviews, Site links, Video carousel","0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how to know what basketball cards are worth,40,61,0.90,0.49,61800000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how to look up value of basketball cards,40,45,0.77,0.46,124000000,Informational,"Image, People also ask, Reviews, Site links, Video carousel","0.64,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to make money selling basketball cards,40,22,2.48,0.88,884000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to sell basketball cards on ebay,40,39,1.21,0.89,11200000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","0.52,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to sell basketball cards online,40,51,1.05,0.99,47800000,Informational,"Adwords top, Featured snippet, People also ask, Reviews, Site links, Video carousel","0.63,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how to start collecting basketball cards,40,31,1.17,0.75,7360000,Informational,"Image, People also ask, Reviews, Site links, Video carousel, Video","0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.23,0.11,0.11"
what basketball cards are worth the most money,40,57,0.87,1.00,44400000,Informational,"Featured snippet, Image, People also ask, Reviews, Video carousel","1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
what brand of basketball cards are the best,40,49,0.55,1.00,123000000,Commercial,"Image, People also ask, Site links, Video carousel","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
what happened to upper deck basketball cards,40,,0.00,0.10,,,,"1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
what is the most expensive basketball card in the world,40,,0.00,0.83,,,,"0.18,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18,1.00"
where can i get basketball cards graded,40,44,0.67,0.74,4580000,Transactional,"Image, Local pack, People also ask, Site links, Video","1.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.33"
where can i get my basketball cards graded,40,59,0.80,0.79,96,Transactional,"Local pack, People also ask, Reviews, Site links, Video carousel","0.07,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01"
where can i sell baseball and basketball cards,40,63,1.64,0.44,104000000,Commercial,"FAQ, Image, Local pack, People also ask, Reviews, Site links, Video","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
where can i sell basketball cards near me,40,50,1.73,0.42,75800000,Transactional,"Local pack, People also ask, Reviews, Site links, Video","0.11,0.11,0.11,0.42,0.53,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
where can i sell my old basketball cards,40,54,0.98,0.81,42700000,Informational,"Featured snippet, Image, People also ask, Reviews, Site links, Video carousel","0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
where to buy basketball card packs,40,62,1.01,1.00,94,Transactional,"Image, Local pack, People also ask, Reviews, Site links, Video","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
where to check basketball card value,40,50,1.01,0.52,49300000,Informational,"Featured snippet, Image, People also ask, Reviews, Site links, Video","0.63,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
where to get basketball cards appraised,40,53,0.83,0.39,207000,Transactional,"Image, Reviews, Site links, Video","0.65,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11"
where to sell basketball cards in san antonio,40,,0.00,0.00,,,,"1.00,0.11,0.11,0.00,0.11,0.00,0.00,0.11,0.11,0.00,0.00,0.00"
who buys basketball trading cards,40,55,0.87,0.86,223000000,Commercial,"Image, Local pack, People also ask, Reviews, Site links","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
who makes basketball cards now,40,54,0.00,1.00,117000000,Informational,"Featured snippet, Image, People also ask, Reviews, Video","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
are 1990 basketball cards valuable,30,,0.00,0.54,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
are 90s basketball cards worth anything,30,,0.00,0.49,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
are any basketball cards worth money,30,,1.64,0.21,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
are basketball cards from the 90s worth anything,30,,0.00,0.06,,,,"0.40,0.60,0.60,0.60,0.60,0.60,0.60,1.00,0.60,0.60,0.40,0.40"
