Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend
what is a bonus in basketball,480,33,0.00,0.00,110000000,Informational,"Knowledge panel, People also ask, Site links, Video","0.31,0.84,0.00,0.00,0.00,0.00,0.03,0.03,0.31,0.25,0.52,0.31"
what is fg in basketball,480,45,0.00,0.00,18400000,Informational,"Featured snippet, People also ask, Site links, Video","0.36,0.81,0.54,0.23,0.10,0.29,0.54,0.54,0.81,0.81,1.00,0.67"
what is pf in basketball,480,42,0.00,0.00,95,Informational,"Knowledge panel, People also ask, Reviews, Site links, Video","0.54,0.66,0.44,0.29,0.19,0.54,1.00,0.81,1.00,0.81,0.81,0.66"
what is tbt basketball,480,36,0.00,0.00,3800000,Informational,"Knowledge panel, People also ask, Reviews, Site links, Twitter, Video carousel","0.00,0.01,1.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00"
how many halves in basketball,390,41,0.00,0.00,7120000,Informational,"Featured snippet, People also ask, Site links","0.05,0.07,0.05,0.02,0.02,0.04,0.31,0.20,0.25,0.37,1.00,0.84"
how to wrap a basketball,390,22,0.00,0.00,104000000,Informational,"Image pack, People also ask, Reviews, Video carousel, Video","0.00,0.00,0.00,0.00,0.00,0.01,0.07,1.00,0.02,0.01,0.01,0.01"
what is a fg in basketball,390,44,0.00,0.00,967000000,Informational,"Featured snippet, People also ask, Video","0.29,0.67,0.44,0.15,0.07,0.23,0.44,0.54,0.81,0.67,1.00,0.67"
what is in basketball,390,70,0.00,0.01,4760000000,Informational,"FAQ, Instant answer, People also ask, Reviews, Site links, Video","0.66,0.66,0.18,0.28,0.18,0.66,0.81,0.81,1.00,0.81,1.00,0.81"
what is the diameter of a basketball,390,41,0.00,0.00,8640000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.54,0.44,0.36,0.44,0.44,0.44,0.44,0.54,0.54,0.44,1.00,0.36"
how many calories does basketball burn,320,34,0.00,0.00,0,Informational,"Carousel, Featured snippet, People also ask, Site links, Video","0.81,1.00,0.81,0.66,0.44,0.44,0.35,0.28,0.28,0.35,0.44,0.44"
what is a wing in basketball,320,38,0.00,0.00,57900000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","0.35,0.54,0.35,0.44,0.23,0.35,1.00,0.54,1.00,0.81,0.44,0.54"
what is carrying in basketball,320,27,0.00,0.00,29400000,Informational,"Knowledge panel, People also ask, Reviews, Site links, Video carousel, Video","0.44,0.44,0.23,0.29,0.19,0.23,0.44,0.36,0.29,0.29,1.00,0.23"
what is nit basketball,320,50,0.00,0.00,7060000,Informational,"FAQ, Knowledge panel, People also ask, Site links, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,1.00,0.04"
what is the abbreviation for basketball,320,33,0.00,0.00,4430000,Informational,"Instant answer, Knowledge panel, People also ask, Video","0.72,0.00,0.01,0.39,0.39,0.72,0.00,1.00,0.01,0.01,0.00"
who is the g.o.a.t of basketball,320,50,0.00,0.00,21800000,Informational,"Featured snippet, Knowledge panel, People also ask, Reviews, Site links, Video carousel, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.84,0.84"
a d basketball,260,64,0.00,0.01,441000000,"Informational, Transactional","Knowledge panel, People also ask, Site links, Video carousel, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.13"
a&t basketball,260,49,0.00,0.00,0,Informational,"Carousel, People also ask, Reviews, Site links, Video carousel, Video","0.09,0.05,0.06,0.09,0.12,0.15,1.00,0.66,1.00,0.81,0.44,0.12"
how to hold a basketball,260,34,0.00,0.00,155000000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video carousel","0.81,0.81,0.65,0.65,0.65,0.65,1.00,0.81,0.65,0.81,1.00,1.00"
is auburn basketball on probation,260,54,0.00,0.00,838000,Informational,"Featured snippet, Image pack, People also ask, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.13,1.00,0.30,0.16,0.00"
is basketball cardio,260,40,0.00,0.01,21000000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel, Video","1.00,1.00,0.82,0.53,0.66,0.53,0.43,0.43,0.53,0.53,0.66,0.66"
what are bonuses in basketball,260,33,0.00,0.00,44000000,Informational,"FAQ, Knowledge panel, People also ask, Site links, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.03,1.00"
what does a sf do in basketball,260,51,0.00,0.00,23200000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel","0.43,0.43,0.35,0.29,0.35,0.54,1.00,0.66,0.54,0.43,0.43,0.43"
what is a gm in basketball,260,40,0.00,0.00,35800000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.00,0.00,0.72,1.00,1.00,0.01,0.02,0.02"
what is a tech in basketball,260,50,0.00,0.00,268000000,Informational,"FAQ, Featured snippet, Image pack, People also ask, Site links, Video","0.23,0.19,0.15,0.04,0.15,0.19,1.00,0.66,0.66,0.66,0.36,0.23"
what is big3 basketball,260,52,0.00,0.00,11600000,Informational,"Featured snippet, People also ask, Reviews, Site links, Top stories, Twitter, Video carousel, Video","0.01,0.01,1.00,0.37,0.13,0.01,0.02,0.02,0.01,0.01,0.04,0.03"
what is flopping in basketball,260,28,0.00,0.00,776000,Informational,"Knowledge panel, People also ask, Site links, Video carousel, Video","0.20,0.03,0.07,0.01,0.00,0.01,0.08,0.11,0.16,0.11,0.30,0.03"
what is the restricted area in basketball,260,28,0.00,0.00,10700000,Informational,"Featured snippet, Knowledge panel, People also ask, Site links, Video carousel","0.19,0.54,0.19,0.05,0.03,0.07,0.15,0.19,0.19,0.23,1.00,0.36"
what is the weak side in basketball,260,16,0.00,0.00,8960000,Informational,"Featured snippet, People also ask, Reviews, Video","0.66,1.00,0.43,0.17,0.23,0.53,0.66,0.66,0.82,0.53,1.00,1.00"
where gonzaga basketball,260,82,0.00,0.00,9170000,Informational,"Featured snippet, People also ask, Site links, Twitter, Video carousel","0.01,0.01,0.01,0.00,0.00,0.00,0.04,0.00,0.01,0.01,0.00,0.00"
where is creighton basketball,260,59,0.00,0.00,5150000,Informational,"Image pack, Instant answer, Knowledge panel, People also ask, Reviews, Site links, Twitter, Video carousel, Video","0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.02,0.03,1.00,0.00"
where is gonzaga basketball located,260,55,0.00,0.00,96,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.00,0.01,0.01,0.01,0.01,0.01,0.05,0.05,0.06,0.10,0.81,0.01"
who is the creator of basketball,260,74,0.00,0.00,55900000,Informational,"Instant answer, Knowledge panel, People also ask, Reviews, Site links, Video carousel","0.54,0.44,0.15,0.23,0.23,0.29,0.29,0.36,0.23,0.29,0.36,0.23"
who was the creator of basketball,260,74,0.00,0.00,42900000,Informational,"FAQ, Instant answer, Knowledge panel, People also ask, Reviews, Site links, Video carousel","0.54,0.44,0.19,0.29,0.23,0.23,0.19,0.23,0.23,0.29,0.36,0.05"
a milly basketball,210,19,0.00,0.00,5560000,Informational,"Image pack, People also ask, Reviews, Site links, Video carousel, Video","0.54,0.15,0.23,0.23,0.15,0.23,0.15,0.12,0.15,0.15,0.12,0.06"
a pic of a basketball,210,56,0.00,1.00,684000000,Commercial,"Image, Image pack, Reviews, Video","0.80,0.65,0.42,0.80,0.53,0.65,1.00,0.65,1.00,0.80,1.00,0.65"
a poem about basketball,210,22,3.71,0.35,12200000,Commercial,"FAQ, Image pack, People also ask, Reviews, Video","0.66,0.23,0.06,0.18,0.28,0.28,0.28,0.35,0.54,0.44,0.54,1.00"
a synonym for basketball,210,30,0.00,0.00,86,Informational,"Featured snippet, People also ask, Reviews","0.26,0.17,0.17,0.14,0.21,0.21,0.17,0.14,0.17,0.17,0.32,1.00"
de longhi treviso basketball,210,29,0.00,0.02,62,Informational,"Image, Image pack, Knowledge panel, Site links, Twitter, Video","1.00,0.01,0.02,0.01,0.01,0.08,0.01,0.02,0.01,0.02,0.01,0.01"
how heavy is a basketball,210,33,0.00,0.00,0,Informational,"Carousel, Featured snippet, People also ask, Reviews, Site links, Video","0.65,0.65,0.81,1.00,0.53,0.65,0.65,0.65,1.00,0.81,0.65,0.65"
how many rounds in basketball,210,58,0.00,0.00,11900000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.23,0.28,0.35,0.23,0.06,0.15,0.28,0.28,0.28,0.35,1.00,0.54"
how to fade away basketball,210,32,0.00,0.00,6240000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video","0.00,0.00,0.00,0.66,0.00,0.54,0.66,0.66,0.54,0.66,1.00,0.81"
how to hold basketball,210,34,0.00,0.00,148000000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel, Video","0.65,0.65,0.81,0.53,0.65,0.53,0.81,0.65,0.65,0.65,0.81,1.00"
is basketball,210,71,0.00,0.00,1320000000,Informational,"FAQ, Image pack, People also ask, Reviews, Site links, Video carousel","0.14,0.14,1.00,1.00,0.08,0.14,0.29,0.29,0.54,0.54,0.81,0.22"
what is +/- in basketball,210,47,0.00,0.00,63,Informational,"Image pack, Instant answer, People also ask, Site links, Video","1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.80"
what is a brick in basketball,210,19,0.00,0.00,68200000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","0.43,0.43,0.43,0.29,0.18,0.29,0.43,0.54,0.54,0.54,1.00,0.66"
what is a scrimmage in basketball,210,32,0.00,0.00,6540000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel, Video","0.10,0.10,0.12,0.03,0.15,0.29,1.00,0.36,0.29,0.23,0.36,0.29"
what is a slasher in basketball,210,40,0.00,0.00,3680000,Informational,"Knowledge panel, People also ask, Reviews, Site links, Video","0.01,0.01,0.00,0.44,0.01,0.54,1.00,0.81,0.66,0.66,0.54,0.54"
what is basketball bonus,210,33,0.00,0.00,38800000,Informational,"Knowledge panel, People also ask, Site links, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,1.00"
what is juco basketball,210,44,0.00,0.00,2910000,Informational,"People also ask, Video carousel","0.35,0.35,0.35,0.35,0.29,0.35,0.35,0.54,0.35,0.43,0.81,0.54"
what is sf in basketball,210,48,0.00,0.00,28300000,Informational,"Knowledge panel, People also ask, Reviews, Site links, Video carousel","0.53,0.65,0.53,0.43,0.43,0.65,0.81,1.00,0.65,0.65,0.81,0.28"
what is the cbi basketball,210,40,0.00,0.00,1170000,Informational,"Featured snippet, Knowledge panel, People also ask, Site links, Video carousel, Video","1.00,1.00,0.00,0.54,0.54,0.00,0.00,0.00,0.00,0.01,0.01"
what is the history of basketball,210,67,0.00,0.00,2820000000,Informational,"FAQ, Knowledge panel, People also ask, Site links, Video carousel","0.66,0.43,0.10,0.23,0.35,0.82,0.66,0.53,0.53,0.66,0.66,0.66"
what is to in basketball,210,53,0.00,0.00,1320000000,Informational,"FAQ, Instant answer, Knowledge panel, People also ask, Reviews, Site links, Video","1.00,0.35,0.11,0.05,0.03,0.54,0.35,0.28,0.44,0.35,0.23,0.23"
what is unified basketball,210,20,0.00,0.00,12900000,"Informational, Transactional","Image pack, Knowledge panel, People also ask, Site links, Video carousel","0.23,0.18,0.05,0.23,0.28,0.35,0.28,0.28,0.44,0.81,1.00,0.44"
where is longwood basketball,210,54,0.00,0.00,2640000,"Informational, Transactional","Instant answer, Knowledge panel, People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00"
where is st mary's basketball,210,52,0.00,0.00,10400000,Informational,"Featured snippet, People also ask, Site links, Video carousel","0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.05,1.00,0.00"
who is the inventor of basketball,210,63,0.00,0.00,5910000,Informational,"Featured snippet, Image pack, Knowledge panel, Reviews, Site links, Video","0.45,0.36,0.03,0.00,0.04,0.06,0.08,0.03,0.13,0.13,0.13,0.06"
why are basketballs orange,210,37,0.00,0.00,5360000,Informational,"FAQ, Featured snippet, Image pack, People also ask, Reviews, Video","0.19,0.19,0.19,0.12,0.15,0.19,0.19,0.29,0.29,0.29,1.00,0.23"
why is a basketball orange,210,34,0.00,0.00,858000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.19,0.19,0.19,0.12,0.15,0.19,0.19,0.23,0.29,0.23,1.00,0.36"
a c flora basketball,170,11,0.96,0.04,69,Informational,"Image, Image pack, Video carousel, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.08"
how wide is a basketball,170,65,0.00,0.05,0,Informational,"Carousel, Featured snippet, Image pack, People also ask, Reviews","0.43,0.53,0.43,0.43,0.53,0.43,0.53,0.81,1.00,0.65,1.00,0.12"
is usa basketball eliminated,170,44,0.00,0.00,3740000,Informational,"Featured snippet, People also ask, Video","0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00"
what are suicides in basketball,170,29,0.00,0.00,804000,Informational,"Featured snippet, Video carousel, Video","0.34,0.43,0.43,0.43,0.43,0.43,1.00,0.53,1.00,0.53,0.81,0.53"
what is a board in basketball,170,23,0.00,0.02,1070000000,Informational,"Knowledge panel, People also ask, Reviews, Video","0.34,0.43,0.34,0.15,0.12,0.34,0.65,0.81,1.00,0.81,0.81,0.53"
what is a triple threat in basketball,170,28,2.17,0.00,4820000,Informational,"Featured snippet, People also ask, Reviews, Video carousel","0.28,0.28,0.53,0.65,0.43,0.65,1.00,0.65,0.81,0.65,0.65,0.28"
what is a triple triple in basketball,170,32,0.00,0.00,66800000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel, Video","0.48,0.04,0.03,0.03,0.03,0.05,0.11,0.14,0.39,0.26,0.32,0.21"
what is apg in basketball,170,32,0.00,0.00,100,Informational,"Featured snippet, People also ask, Reviews","0.65,0.53,0.53,0.15,0.34,0.42,0.65,1.00,0.80,0.65,0.80,1.00"
what is ato in basketball,170,15,0.00,0.00,4210000,Informational,"Featured snippet, People also ask, Reviews, Video carousel, Video","1.00,0.35,0.11,0.05,0.05,0.35,0.28,0.28,0.44,0.35,0.23,0.23"
what is backcourt in basketball,170,39,0.00,0.00,2910000,Informational,"Featured snippet, People also ask, Site links, Video carousel","0.34,0.53,0.65,0.43,0.28,0.28,0.65,0.65,1.00,0.65,0.53,0.43"
what is basketball about,170,73,0.00,0.01,1110000000,Informational,"FAQ, Featured snippet, Knowledge panel, People also ask, Reviews, Site links, Video carousel","0.65,0.65,0.53,0.65,0.53,0.80,0.65,1.00,0.80,0.80,0.80,0.26"
what is iso in basketball,170,27,0.00,0.00,12900000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","0.54,0.66,0.11,0.03,0.05,0.01,0.05,0.11,1.00,0.11,0.18,0.15"
what is naia basketball,170,68,0.00,0.00,5970000,Informational,"Knowledge panel, People also ask, Reviews, Site links, Video carousel, Video","0.15,1.00,0.10,0.12,0.10,0.07,0.10,0.07,0.12,0.10,0.19,0.15"
what is ote basketball,170,66,2.00,0.01,1280000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.00,1.00,0.29,0.36,0.15,0.29,0.23,0.44,0.54"
what is regulation in basketball,170,57,0.00,0.00,63400000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00"
what is sg in basketball,170,57,0.00,0.00,29600000,Informational,"FAQ, Knowledge panel, People also ask, Reviews, Site links, Video carousel","0.65,0.65,0.53,0.42,0.42,0.65,1.00,0.80,0.80,0.65,0.53,0.34"
what is the aba basketball,170,53,0.00,0.00,10600000,Informational,"Featured snippet, Knowledge panel, People also ask, Site links, Video carousel","0.65,1.00,0.65,0.42,0.65,0.65,0.80,0.65,0.53,0.53,0.53,0.42"
what is varsity basketball,170,46,0.00,0.00,79200000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.26,0.53,0.42,0.65,0.65,0.53,0.80,1.00,0.80,0.65,0.53,0.34"
who founded basketball,170,66,0.00,0.00,52200000,Informational,"Featured snippet, Knowledge panel, People also ask, Site links, Video carousel","0.43,0.35,0.35,0.28,0.35,0.35,0.53,0.53,0.66,0.66,0.66,0.53"
a basketball prayer,140,14,0.00,0.91,32500000,Informational,"Featured snippet, Image, Image pack, People also ask, Reviews, Video carousel","0.82,0.43,0.43,0.35,0.66,0.07,0.07,0.07,0.07,0.07,0.05,0.05"
am basketball,140,54,0.00,0.00,628000000,Informational,"Knowledge panel, People also ask, Site links, Video carousel","0.03,0.03,0.03,0.03,0.03,0.03,0.11,0.11,0.11,0.17,1.00,0.05"
de colo basketball,140,47,0.00,0.00,4720000,Informational,"Knowledge panel, People also ask, Site links, Video carousel, Video","0.00,0.39,1.00,0.02,0.02,0.01,0.02,0.02,0.04,0.01,0.01"
does height matter in basketball,140,29,0.00,0.00,14000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.13,0.02,0.08,0.08,0.10,0.10,0.10,0.08,0.08,0.08,0.10,0.06"
how many inches is a basketball,140,51,0.00,0.01,0,Informational,"Carousel, Featured snippet, Image pack, People also ask, Reviews, Site links","0.66,0.66,0.66,0.66,0.66,0.66,0.66,1.00,0.80,0.66,0.66,0.09"
is a basketball a sphere,140,30,0.00,0.00,14500000,Informational,"Featured snippet, People also ask, Reviews, Video","1.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02"
what are 17s in basketball,140,14,0.00,0.00,725000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.02,0.00,0.06,0.06,0.06,1.00,1.00,0.35,0.14,0.10,0.29"
what are accolades in basketball,140,25,0.00,0.00,22000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.00,1.00,0.00,0.18,0.18,0.18,0.03"
what basketball,140,86,0.00,0.01,1280000000,Informational,"FAQ, Featured snippet, People also ask, Reviews, Site links","0.54,0.54,0.14,0.14,0.06,0.08,0.18,0.14,0.02,0.22,1.00,0.22"
what is 50 40 90 in basketball,140,29,0.00,0.00,111000000,Informational,"Featured snippet, Knowledge panel, People also ask, Video","1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01"
what is a pin down in basketball,140,23,0.00,0.00,22800000,Informational,"Featured snippet, People also ask, Video","0.00,0.00,0.00,0.05,0.23,0.35,0.35,0.44,0.44,0.54,1.00"
what is a press in basketball,140,23,0.00,0.00,379000000,Informational,"FAQ, Featured snippet, People also ask, Reviews, Video carousel","0.15,0.15,0.12,0.09,0.15,0.28,0.81,1.00,1.00,1.00,0.53,0.28"
what is a to in basketball,140,57,0.00,0.00,1170000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.21,0.06,0.00,0.09,0.00,1.00,0.65,0.65,0.81,0.65,0.43,0.43"
what is an and1 in basketball,140,34,0.00,0.00,20800000,Informational,"Knowledge panel, People also ask, Reviews, Site links, Video carousel, Video","0.00,0.00,0.00,0.28,0.00,0.28,0.53,1.00,0.65,0.53,0.81,0.65"
what is bpi in basketball,140,38,0.00,0.00,1500000,Informational,"Featured snippet, Image pack, People also ask, Video","0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.22,0.02"
what is pg in basketball,140,54,0.00,0.00,31600000,Informational,"Knowledge panel, People also ask, Reviews, Site links, Video","0.26,0.34,0.53,0.19,0.19,0.34,0.65,0.65,1.00,0.53,0.80,0.19"
what is pickup basketball,140,36,0.00,0.00,164000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel, Video","0.80,0.80,0.80,0.66,0.80,0.66,0.52,0.52,0.66,0.80,1.00,0.66"
what is ppg in basketball,140,24,0.00,0.00,80800000,Informational,"Featured snippet, People also ask, Site links, Video","0.53,0.28,0.35,0.12,0.12,0.17,0.28,0.28,0.43,0.28,1.00,0.10"
what is pressing in basketball,140,24,0.00,0.00,17200000,Informational,"Featured snippet, People also ask, Reviews, Video carousel, Video","0.00,0.00,0.00,0.07,0.00,0.23,0.66,1.00,0.82,0.82,0.43,0.23"
what is reaching in basketball,140,25,0.00,0.00,22400000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel, Video","0.42,0.66,0.52,0.42,0.42,0.52,0.80,1.00,1.00,0.80,0.66,0.66"
what is spg in basketball,140,17,0.00,0.00,9830000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video","0.01,0.15,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15,0.15,0.02"
what is the role of a captain in basketball,140,20,0.00,0.00,12900000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00"
what is turnover in basketball,140,24,0.00,0.00,10600000,Informational,"Knowledge panel, People also ask, Site links, Video","0.21,0.21,0.53,0.28,0.21,0.43,0.65,1.00,0.34,0.65,0.81,0.06"
when was basketball founded,140,76,0.00,0.00,49500000,Informational,"Instant answer, Knowledge panel, People also ask, Site links, Video","0.42,0.23,0.19,0.42,1.00,0.80,0.66,0.42,1.00,1.00,1.00,0.66"
where is providence basketball,140,63,0.00,0.00,14700000,Informational,"Instant answer, Knowledge panel, People also ask, Reviews, Site links, Video carousel","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01"
where is saint peter's basketball,140,57,0.00,0.00,2110000,Informational,"Image pack, Instant answer, Knowledge panel, People also ask, Reviews, Site links, Video carousel","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01"
where's villanova basketball,140,,0.00,0.00,,,,1.00
who cancelled their concert for basketball,140,,0.00,0.00,,,,"0.07,1.00"
