Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend
are air jordan 1 basketball shoes,90,60,0.00,0.35,95,Informational,"Image, Image pack, People also ask, Reviews, Site links, Video carousel","0.64,0.23,0.23,0.64,0.23,0.82,0.64,0.64,0.64,0.23,0.11,0.17"
does michael jordan still play basketball in 2021,90,32,0.00,0.00,30800000,Informational,"Featured snippet, Image pack, People also ask, Site links, Video carousel","0.41,0.64,0.64,0.82,0.82,1.00,0.64,0.29,0.23,0.11,0.11"
how old was michael jordan when he retired from basketball,90,61,0.00,0.00,5910000,Informational,"FAQ, Featured snippet, People also ask, Site links, Video","0.00,0.53,0.15,0.15,0.03,0.00,0.11,0.65,0.53,0.65,1.00,0.53"
is michael b jordan a basketball player,90,44,0.00,0.00,12200000,Informational,"Image pack, People also ask, Site links, Video","1.00,0.65,0.03,0.00,0.00,0.19,0.42,0.42,0.42,0.42,0.53,1.00"
is michael jordan a basketball player,90,68,0.00,0.00,29500000,"Informational, Transactional","FAQ, Image pack, Knowledge panel, People also ask, Reviews, Site links, Video carousel","1.00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.03"
what age did michael jordan start playing basketball,90,79,0.00,0.00,73400000,Informational,"FAQ, Instant answer, Knowledge panel, People also ask, Reviews, Site links, Video","0.50,0.64,0.78,0.50,0.35,0.64,1.00,0.64,0.78,1.00,0.78,0.78"
when did michael jordan play basketball,90,73,0.00,0.00,0,Informational,"Carousel, FAQ, Knowledge panel, People also ask, Site links, Video carousel, Video","0.50,0.64,1.00,0.50,0.35,0.35,0.50,0.50,0.50,1.00,0.78,0.07"
are jordan 1s basketball shoes,70,38,0.00,0.39,10900000,Informational,"FAQ, Featured snippet, Image, People also ask, Reviews, Site links, Video carousel","0.21,0.21,0.21,0.21,0.21,1.00,1.00,0.78,0.14,0.78,0.21,0.64"
are jordan 4s good for basketball,70,29,0.00,0.13,75,Informational,"FAQ, Featured snippet, Image, Image pack, People also ask, Reviews, Site links, Video carousel","0.41,0.17,0.17,0.17,0.17,0.17,0.64,0.64,0.64,0.17,1.00,0.11"
are jordan delta 2 basketball shoes,70,19,0.00,1.00,74,"Informational, Transactional","Image, Image pack, People also ask, Reviews, Video carousel","0.00,0.00,0.21,0.78,1.00,0.28,0.78,0.78,0.78,0.21,0.64,0.50"
did michael jordan play basketball in high school,70,58,0.00,0.00,12700000,Informational,"Featured snippet, Image pack, People also ask, Video carousel","0.11,0.11,0.17,0.41,0.23,0.29,0.82,0.52,0.52,1.00,1.00,0.29"
how old was michael jordan when he started playing basketball,70,75,0.00,0.00,67500000,Informational,"FAQ, Image pack, People also ask, Reviews, Site links, Video","0.43,0.07,0.07,0.10,0.07,0.07,0.07,0.07,0.28,0.35,0.28,0.23"
how tall is michael jordan the basketball player,70,34,0.00,0.00,36500000,Informational,"FAQ, Instant answer, Knowledge panel, People also ask, Site links, Video","0.78,0.64,0.21,1.00,0.64,0.21,0.35,0.21,0.35,0.21,0.14,0.14"
is michael jordan playing basketball again,70,37,0.00,0.00,18700000,Informational,"FAQ, Featured snippet, People also ask, Video carousel","0.04,0.04,0.12,0.09,0.04,0.04,0.04,0.04,0.04,0.04,0.02,1.00"
what inspired michael jordan to play basketball,70,52,0.00,0.00,30500000,Informational,"Featured snippet, Video","0.09,0.09,0.09,0.09,0.09,0.09,0.12,0.09,0.21,1.00,0.21,0.06"
why michael jordan is the best basketball player,70,59,0.00,0.00,30900000,"Informational, Commercial","Featured snippet, Image pack, People also ask, Reviews, Video carousel, Video","0.80,0.11,0.11,0.11,0.11,0.11,0.42,0.11,0.26,0.15,0.07,0.07"
are jordan 12 good for basketball,50,18,0.00,0.21,95,"Informational, Commercial","Image, People also ask, Reviews, Site links, Video carousel","0.18,0.27,0.27,0.27,0.27,0.27,1.00,0.27,0.27,0.27,1.00,0.18"
are jordan 13 good for basketball,50,30,0.00,0.18,81,Informational,"Featured snippet, Image, People also ask, Reviews, Video carousel","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.52,0.09"
are jordan 5 good for basketball,50,23,0.00,0.34,97,Transactional,"FAQ, People also ask, Reviews","1.00,0.17,0.17,0.17,0.29,0.41,0.29,0.17,0.17,0.17,0.29,0.29"
are jordan max aura basketball shoes,50,17,0.00,0.88,70,"Informational, Transactional","Image, Image pack, People also ask, Reviews, Site links, Video carousel","0.65,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
are jordan retro 1 good for basketball,50,33,0.00,0.00,90,Informational,"FAQ, Featured snippet, Image, People also ask, Reviews, Site links, Video carousel","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.00"
are jordan shoes good for basketball,50,31,0.00,0.71,93,Informational,"FAQ, Featured snippet, Image, People also ask, Reviews, Site links, Video carousel","0.11,0.11,0.11,1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
can you play basketball with jordan 1,50,30,0.00,0.00,202000000,Informational,"FAQ, Featured snippet, Image, People also ask, Reviews, Site links, Video carousel","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
did michael jordan play high school basketball,50,58,0.00,0.00,15200000,Informational,"Featured snippet, Image pack, People also ask, Video carousel","1.00,0.14,0.35,0.28,0.28,0.78,0.21,0.21,0.35,0.35,0.07"
do michael jordan's kids play basketball,50,48,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Site links, Video carousel","1.00,0.78,0.50,0.14,0.07,0.14,0.35,0.21,0.35,0.35,0.14"
do michael jordan's sons play basketball,50,40,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Site links, Video carousel","0.18,0.09,0.27,0.27,0.27,0.27,1.00,0.27,1.00,0.27,1.00,0.18"
how did michael jordan became a basketball player,50,75,0.00,0.00,14900000,Informational,"FAQ, Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.00,0.11,0.11,0.07,0.07"
how many years did jordan play basketball,50,61,0.00,0.00,115000000,Informational,"FAQ, Featured snippet, Image pack, People also ask, Site links, Video","0.15,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.12,0.02"
how many years michael jordan play basketball,50,66,0.00,0.00,38300000,Informational,"FAQ, Instant answer, Knowledge panel, People also ask, Site links, Video carousel","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how much is a basketball signed by michael jordan worth,50,33,0.00,0.42,86,Informational,"Featured snippet, Image pack, People also ask","0.14,0.14,0.14,0.52,0.14,0.14,0.09,0.14,0.00,0.00,0.09,0.09"
how much is michael jordan basketball card,50,52,0.00,0.50,39300000,Informational,"Image, Image pack, People also ask, Site links, Video","0.42,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
is michael b jordan michael jordan the basketball players son,50,44,0.00,0.00,6800000,Informational,"Featured snippet, People also ask, Video carousel, Video","1.00,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.06,0.06"
was michael jordan the best basketball player ever,50,50,0.00,0.00,33900000,Informational,"Featured snippet, Knowledge panel, People also ask, Reviews, Site links, Video carousel","0.33,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
what age michael jordan started playing basketball,50,73,0.00,0.00,15700000,Informational,"FAQ, Image pack, People also ask, Reviews, Site links, Video","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
what basketball team is michael jordan on,50,50,0.00,0.00,38200000,Informational,"FAQ, Image pack, Knowledge panel, People also ask, Site links, Video","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
what basketball team was michael jordan on,50,52,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Site links, Video carousel, Video","0.11,0.11,1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
what basketball teams did michael jordan play for,50,48,0.00,0.00,0,"Informational, Transactional","Carousel, FAQ, Knowledge panel, People also ask, Site links, Video carousel, Video","0.00,0.00,0.00,1.00,0.00,0.63,0.63,0.63,0.81,1.00,0.45,0.81"
what is michael jordan's basketball number,50,47,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Site links, Video","0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
what was michael jordan's number when he played basketball,50,50,0.00,0.00,56000000,Informational,"Featured snippet, People also ask, Site links, Video","1.00,0.17,0.17,0.17,0.17,0.17,0.00,0.17,0.17,0.17,0.11,0.11"
when did jordan retire from basketball,50,54,0.00,0.00,0,Informational,"Carousel, FAQ, Knowledge panel, Site links, Video","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
when did michael jordan first play basketball,50,74,0.00,0.00,26200000,Informational,"FAQ, Featured snippet, People also ask, Site links, Video carousel","1.00,0.17,0.17,0.17,0.41,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
when did michael jordan start basketball,50,81,0.00,0.00,0,"Informational, Transactional","Carousel, FAQ, Knowledge panel, People also ask, Site links, Video carousel, Video","1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
when was michael jordan's last basketball game,50,51,0.00,0.00,40000000,Informational,"Featured snippet, People also ask, Video carousel","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
where did jordan poole play college basketball,50,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.02,1.00"
who inspired michael jordan to play basketball,50,50,0.00,0.00,40700000,Informational,"Featured snippet, People also ask, Video","0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.23,1.00,0.11,0.11"
why is michael jordan the best basketball player,50,,0.00,0.00,,,,"0.22,0.33,0.33,0.33,0.33,1.00,0.55,0.33,1.00,0.77,0.33,0.77"
why was michael jordan the best basketball player,50,52,0.00,0.00,30200000,"Informational, Commercial","Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel, Video","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
are all jordan shoes for basketball,40,51,0.00,0.00,63000000,Commercial,"FAQ, Image, Image pack, People also ask, Reviews, Site links, Video carousel","0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
are jordan 1's basketball shoes,40,51,0.00,0.39,65500000,Informational,"Featured snippet, Image, Image pack, People also ask, Reviews, Site links, Video carousel","0.00,0.00,0.27,0.18,1.00,0.09,0.81,0.00"
are jordan flights good basketball shoes,40,18,0.00,0.00,50,Transactional,"Image, Image pack, People also ask, Reviews, Video carousel","0.63,0.27,0.27,0.27,0.27,0.27,0.27,0.00,0.27,0.27,0.00,0.00"
are jordan max aura 3 basketball shoes,40,32,0.00,0.88,66,Commercial,"FAQ, Featured snippet, Image, People also ask, Reviews, Video carousel","0.00,0.45,1.00,0.36,0.27,0.18,0.18"
are jordan shoes for basketball,40,50,0.00,0.72,49100000,Informational,"FAQ, Featured snippet, Image, People also ask, Reviews, Video","0.42,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
did michael jordan go back to basketball,40,52,0.00,0.00,18100000,Informational,"Featured snippet, Image pack, People also ask, Site links, Video","0.41,0.17,0.64,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
did michael jordan play basketball,40,68,0.00,0.00,33200000,Informational,"FAQ, Featured snippet, People also ask, Video carousel","0.63,0.27,1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
did michael jordan's sons play basketball,40,40,0.00,0.00,0,Informational,"Carousel, Knowledge panel, Site links, Video carousel","0.45,1.00,0.18,0.18,0.18,0.27,0.45,0.45,0.36,0.63,0.27"
does michael jordan play basketball still,40,28,0.00,0.00,39900000,Informational,"FAQ, People also ask, Site links, Video carousel","0.77,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
does michael jordan still play basketball in 2022,40,,0.00,0.00,,,,"0.00,1.00"
does michael jordan's son play basketball,40,45,0.00,0.00,0,Informational,"Carousel, Knowledge panel, Site links, Video carousel","0.77,0.44,0.33,0.33,0.22,0.00,0.44,0.33,0.44,0.33,0.77,0.00"
how did michael jordan changed the game of basketball,40,47,0.00,0.00,14900000,Informational,"FAQ, Featured snippet, People also ask, Video","0.63,0.27,0.27,0.00,0.27,0.27,0.36,0.27,0.27,1.00,0.36,0.18"
how did michael jordan get into basketball,40,74,0.00,0.00,55300000,Informational,"FAQ, Featured snippet, Image pack, People also ask, Site links, Video","0.63,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how long did jordan play basketball,40,62,0.00,0.00,109000000,Informational,"FAQ, Featured snippet, Image pack, People also ask, Site links, Video","1.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how long did michael jordan play professional basketball,40,70,0.00,0.00,33900000,Informational,"FAQ, Featured snippet, Site links, Video carousel, Video","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how much did michael jordan make from basketball,40,53,0.00,0.00,26400000,Informational,"FAQ, Featured snippet, People also ask, Video","0.15,0.15,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how much did michael jordan make playing basketball,40,61,0.00,0.00,25800000,Informational,"FAQ, Featured snippet, People also ask, Video","0.09,1.00,0.45,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how much is a michael jordan signed basketball worth,40,33,0.00,0.42,88,Informational,"Featured snippet, Image pack, People also ask","0.63,0.27,0.27,1.00,0.27,0.27,0.18,0.27,0.27,0.00,0.18,0.18"
how much is a signed michael jordan basketball worth,40,30,0.00,0.42,90,Informational,"Featured snippet, Image, Image pack, People also ask, Video","0.36,0.27,0.27,1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how old is basketball player michael jordan,40,69,0.00,0.00,37400000,"Informational, Transactional","FAQ, Instant answer, Knowledge panel, People also ask, Reviews, Site links, Video carousel","0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how old is michael jordan the basketball player,40,69,0.00,0.00,27600000,Informational,"FAQ, Instant answer, Knowledge panel, People also ask, Reviews, Site links, Video","0.09,0.09,0.34,0.09,0.09,0.09,0.09,0.09,0.09,0.34,0.06,0.06"
how old was michael jordan when he first played basketball,40,64,0.00,0.00,34600000,Informational,"FAQ, Featured snippet, People also ask, Site links, Video","1.00,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.14,0.14"
how to contact michael jordan basketball player,40,16,0.00,0.00,57200000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video","0.65,0.11,0.11,0.11,0.11,0.11,0.11,0.00,0.11,0.11,0.07,0.07"
is jordan delta 2 a basketball shoe,40,,0.00,0.93,,,,"0.00,0.00,0.00,0.64,1.00,0.21,0.21,0.21,0.21,0.21,0.14,0.14"
is michael jordan returning to basketball,40,39,0.00,0.00,73000000,Informational,"FAQ, Featured snippet, People also ask, Reviews, Video","1.00,0.33,0.14,0.14,0.14,0.00,0.14,0.00,0.00,0.14,0.09,0.09"
is michael jordan still playing basketball 2022,40,,0.00,0.00,,,,"0.00,1.00"
what position did michael jordan play in basketball,40,,0.00,0.00,,,,"1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
what year did michael jordan retire from basketball,40,,0.00,0.00,,,,"0.00,0.11,0.44,0.11,0.00,0.00,0.55,0.55,1.00,0.77,0.77"
when did jordan start playing basketball,40,,0.00,0.00,,,,"0.18,0.27,0.27,0.27,0.27,0.27,1.00,0.27,0.27,0.27,1.00,0.18"
who played basketball with michael jordan,40,,0.00,0.00,,,,"1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
who taught michael jordan how to play basketball,40,,0.00,0.00,,,,"1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
are air jordan 1 good for basketball,30,,0.00,0.39,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
are air jordan 1 low good for basketball,30,,0.00,0.00,,,,"0.52,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
are air jordan 1 mid basketball shoes,30,,0.00,0.97,,,,"0.20,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
are air jordan 11 good for basketball,30,,0.00,0.45,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
are air jordan 1s good for basketball,30,,0.00,0.14,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.66,0.66"
are jordan 1 for basketball,30,,0.00,0.79,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
are jordan 1 good basketball shoes,30,,0.00,0.47,,,,"0.14,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.14,0.14"
are jordan 10 good for basketball,30,,0.00,0.01,,,,"0.41,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
are jordan 11 basketball shoes,30,,0.00,0.74,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
are jordan 11 good basketball shoes,30,,0.00,1.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
are jordan 11 low good for basketball,30,,0.00,0.36,,,,"0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
are jordan 11s good for basketball,30,,0.00,0.16,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
are jordan 12s good for basketball,30,,0.00,0.03,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
are jordan 1s good basketball shoes,30,,0.00,0.01,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
are jordan 3 good for basketball,30,,0.00,0.26,,,,"0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
are jordan 4 good for basketball,30,,0.00,0.18,,,,"1.00,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
are jordan 6 good for basketball,30,,0.00,0.36,,,,"0.26,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
are jordan 6 rings basketball shoes,30,,0.00,0.89,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
are jordan 6 rings good for basketball,30,,0.00,0.52,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
are jordan 7 good for basketball,30,,0.00,0.08,,,,"0.14,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
are jordan 8 good for basketball,30,,0.00,0.26,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
are jordan delta breathe basketball shoes,30,,0.00,1.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
are jordan futures basketball shoes,30,,0.00,0.00,,,,"1.00,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
are jordan futures good basketball shoes,30,,0.00,0.00,,,,"1.00,0.14,0.14,0.00,0.00,0.00,0.00,0.14,0.14,0.14,0.00,0.00"
are jordan ma2 basketball shoes,30,,0.00,0.92,,,,"0.00,0.27,0.27,0.27,0.27,0.27,1.00,0.27,0.27,0.27,0.18,0.18"
are jordan mars 270 basketball shoes,30,,0.00,0.80,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
are jordan mars 270 good for basketball,30,,0.00,0.00,,,,"0.28,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
are jordan max aura 2 basketball shoes,30,,0.00,0.68,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
are jordan max aura good for basketball,30,,0.00,0.29,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
are jordan ones basketball shoes,30,,0.00,0.59,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
