Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend
who will win the basketball game tonight,50,74,0.00,0.01,208000000,Informational,"Instant answer, People also ask, Reviews, Site links, Video","0.28,0.11,0.18,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.06"
who will win the college basketball games today,50,66,0.00,0.00,84,Informational,"Site links, Video","0.15,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.19,0.23,0.01"
who will win the ncaa basketball championship 2021,50,66,5.41,0.02,150000000,Informational,"FAQ, People also ask, Video","0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00"
who's gonna win today's college basketball games,50,66,0.00,0.00,91,Informational,"FAQ, Image pack, Reviews, Site links, Video","1.00,0.00"
who's winning in basketball,50,84,0.00,0.00,71,Informational,"Image pack, Instant answer, People also ask, Site links","0.42,0.26,0.07,0.15,0.07,0.07,1.00,0.15,0.07,0.07,0.07,0.42"
who's winning the basketball game right now,50,87,0.00,0.00,92,Informational,"Image pack, Instant answer, People also ask, Reviews, Site links","0.09,1.00,1.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18,1.00"
who's winning the kentucky basketball game,50,68,0.00,0.00,44,Informational,"Image pack, People also ask, Site links, Video","0.00,0.00,0.00,0.27,0.27,1.00,0.27,1.00,1.00,1.00,0.18"
who's winning the purdue basketball game,50,69,0.00,0.00,91,Informational,"Featured snippet, Image pack, People also ask, Site links, Twitter, Video","1.00,0.00"
did arizona win the basketball game last night,40,65,0.00,0.00,77,Informational,"Image pack, People also ask, Twitter, Video","0.63,0.27,0.27,0.27,0.00,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
did arizona win today basketball,40,61,0.00,0.00,64,Informational,"Image pack, People also ask, Site links, Twitter, Video","1.00,0.00"
did arkansas win the basketball game,40,59,0.00,0.00,82,Informational,"Image pack, People also ask, Site links, Video carousel, Video","0.07,0.07,0.00,0.00,0.00,0.07,0.07,0.07,0.07,0.07,0.66,0.05"
did arkansas win today basketball,40,68,0.00,0.00,71,Informational,"Image pack, People also ask, Site links, Twitter, Video carousel, Video","0.05,0.07,0.07,0.00,0.07,0.07,0.07,0.07,0.07,0.07,0.35,0.05"
did auburn basketball win today,40,65,0.00,0.00,61,Informational,"Image pack, People also ask, Site links, Twitter, Video","0.00,0.00,0.00,0.27,0.00,0.27,0.27,1.00,1.00,1.00,0.18"
did auburn win the basketball game,40,58,0.00,0.00,75,Informational,"Image pack, People also ask, Site links, Twitter, Video","0.00,0.00,0.17,0.17,0.00,0.17,0.17,0.17,0.17,1.00,0.00"
did baylor women's basketball win today,40,53,0.00,0.00,85,Informational,"Image pack, People also ask, Video","0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
did duke basketball win last night,40,63,0.00,0.00,73,Informational,"Image pack, People also ask, Site links, Twitter, Video","0.00,0.27,0.00,0.00,0.27,0.27,1.00,0.27,0.27,0.27,1.00,0.18"
did duke basketball win yesterday,40,68,0.00,0.00,69,Informational,"Image pack, People also ask, Site links, Twitter, Video","0.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,1.00,0.11"
did duke win basketball last night,40,73,0.00,0.00,90,Informational,"Image pack, People also ask, Site links, Video","1.00,0.00"
did duke win last night in basketball,40,,0.00,0.00,,,,"0.00,0.21,0.00,0.00,0.00,0.21,0.21,0.21,0.21,0.21,0.78,1.00"
did duke win their basketball game,40,,0.00,0.00,,,,"0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.27,0.36,1.00,1.00"
did gonzaga win the basketball game,40,58,0.00,0.00,80,Informational,"Featured snippet, Image pack, People also ask, Video carousel","0.00,0.04,0.04,0.00,0.00,0.04,0.04,0.04,0.04,0.04,0.15,0.02"
did illinois basketball win today,40,65,0.00,0.00,93,Informational,"People also ask, Twitter, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.03,0.00"
did iowa basketball win today,40,74,0.00,0.00,82,Informational,"People also ask, Site links, Video","0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.01"
did iowa men's basketball win today,40,60,0.00,0.00,63,Commercial,"Image pack, People also ask, Site links, Video carousel","0.00,0.14,0.14,0.00,0.00,0.14,0.14,0.23,0.19,1.00,0.00"
did iu basketball win last night,40,71,0.00,0.00,69,Informational,"Image pack, People also ask, Reviews, Twitter, Video","0.00,0.00,0.27,0.00,0.00,1.00,0.27,0.27,0.27,1.00,0.18"
did iu basketball win today,40,58,0.00,0.00,68,Informational,"Image pack, People also ask, Twitter, Video","0.00,0.27,0.00,0.27,0.27,0.00,0.27,0.27,1.00,0.27,1.00,0.18"
did iu win their basketball game,40,70,0.00,0.00,75,Informational,"Image pack, Instant answer, People also ask, Twitter, Video","0.00,0.00,0.17,0.17,0.00,0.17,0.17,0.17,0.17,1.00,0.11"
did kansas win their basketball game,40,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.14,0.14,1.00,0.52"
did kentucky win their basketball game today,40,61,0.00,0.00,83,Informational,"People also ask, Site links, Video","0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
did ku win their basketball game today,40,55,0.00,0.00,73,Informational,"People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.19,0.14,1.00,0.52"
did ku win today in basketball,40,71,0.00,0.00,67,Informational,"People also ask, Site links, Video","0.00,0.00,0.00,0.14,0.14,0.14,0.14,0.14,0.14,1.00,0.09"
did louisville basketball win today,40,68,0.00,0.00,75,Informational,"Image pack, People also ask, Twitter, Video","0.00,0.27,0.27,0.27,0.27,0.27,0.36,0.27,0.27,0.27,1.00,0.27"
did lsu win last night basketball,40,54,0.00,0.00,69,Informational,"Image pack, People also ask, Site links, Video","0.14,0.14,0.00,0.00,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.00"
did michigan men's basketball win today,40,71,0.00,0.00,69,Informational,"People also ask, Site links, Twitter, Video","0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.00"
did michigan state basketball win last night,40,71,0.00,0.00,63,Informational,"People also ask, Site links, Twitter, Video","0.00,0.00,0.00,0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.07"
did michigan state win their basketball game,40,69,0.00,0.00,89,Informational,"Image pack, People also ask, Site links, Twitter, Video","0.00,0.07,0.00,0.00,0.07,0.07,0.07,0.07,0.07,0.07,0.53,0.05"
did michigan state win their basketball game last night,40,58,0.00,0.00,83,Informational,"People also ask, Site links, Twitter, Video","0.00,0.11,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.07"
did michigan state win today in basketball,40,71,0.00,0.00,71,Informational,"People also ask, Twitter, Video","0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27,1.00,1.00,1.00,0.18"
did michigan win their basketball game,40,62,0.00,0.00,81,Informational,"Image pack, Instant answer, People also ask, Site links, Twitter, Video","0.00,0.11,0.00,0.00,0.11,0.00,0.11,0.11,0.11,0.11,1.00,0.07"
did north carolina win the basketball game last night,40,,0.00,0.00,,,,"0.00,0.00,0.17,0.17,0.00,0.17,0.17,0.17,0.17,0.64,1.00"
