Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend
what is the big 3 basketball,90,38,0.00,0.00,844000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Top stories, Twitter, Video carousel, Video","0.35,0.06,1.00,0.43,0.18,0.04,0.04,0.04,0.04,0.02,0.06,0.04"
when did they start 3 point shots in basketball,90,54,0.00,0.00,203000000,Informational,"Featured snippet, People also ask, Site links, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.82,1.00,0.07,0.35,0.35"
where is the 3 point line in basketball,90,54,0.00,0.00,321000000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video carousel, Video","0.00,0.11,0.34,0.19,0.26,0.42,0.53,0.53,0.42,0.53,0.19,0.00"
what is a 2-3 zone in basketball,70,33,0.00,0.00,12700000,Informational,"FAQ, Featured snippet, People also ask, Reviews, Video carousel, Video","0.50,0.00,0.00,0.50,1.00,0.78,0.21,1.00,0.78,0.78,0.00"
what is defensive 3 seconds in basketball,70,37,0.00,0.00,7580000,Informational,"FAQ, Knowledge panel, People also ask, Reviews, Site links, Video carousel","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how big is a size 3 basketball,50,47,0.00,0.99,357000000,Informational,"FAQ, Featured snippet, Image, Image pack, People also ask, Reviews, Video","0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.01,0.01,0.04,0.00"
how many division 3 basketball teams are there,50,59,0.00,0.00,67000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Twitter, Video","0.09,0.14,0.14,0.14,0.14,0.14,0.14,0.23,0.19,0.52,0.52,0.09"
how many division 3 women's basketball teams are there,50,56,0.00,0.00,86,Informational,"Featured snippet, People also ask, Site links, Twitter, Video","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how to break a 2-3 zone in basketball,50,30,0.00,0.00,5620000,Informational,"FAQ, Featured snippet, People also ask, Video carousel, Video","0.80,0.00,0.52,1.00,0.00,0.14,0.14,0.14,0.14,0.09,0.09"
what is 3 on 3 basketball,50,62,0.00,0.00,1070000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","0.09,0.09,1.00,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.06,0.06"
what is a 3 2 defense in basketball,50,39,0.00,0.00,57100000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
what is a 3 second violation in basketball offense,50,26,0.00,0.00,16900000,Informational,"FAQ, Featured snippet, People also ask, Reviews, Site links, Video carousel","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
what's the 3 second rule in basketball,50,33,0.00,0.00,20100000,Informational,"FAQ, Featured snippet, People also ask, Site links, Video carousel","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
when did 3 points start in basketball,50,50,0.00,0.00,326000000,Informational,"Featured snippet, People also ask, Site links, Video carousel","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
when did the 3 point shot start in basketball,50,52,0.00,0.00,103000000,Informational,"Featured snippet, People also ask, Site links, Video carousel, Video","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
when is season 3 of kuroko's basketball coming to netflix,50,31,0.00,0.00,95,Informational,"Featured snippet, People also ask, Reviews, Video","1.00,0.42,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.00,0.00"
when were 3 pointers added to basketball,50,53,0.00,0.00,13300000,Informational,"Featured snippet, People also ask, Site links, Video carousel","0.11,0.00,0.00,0.00,0.17,0.17,0.64,0.17,0.64,1.00,0.64"
when will season 3 of kuroko's basketball be on netflix,50,36,0.00,0.00,99,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video","0.00,0.78,0.78,0.78,1.00,0.21,0.21,0.21,0.21,0.21,0.14,0.14"
who owns the big 3 basketball league,50,41,0.00,0.00,422000000,Informational,"Featured snippet, Image pack, People also ask, Site links, Video carousel","0.52,0.17,0.64,0.17,0.17,0.17,0.23,0.17,0.17,0.17,0.11,0.11"
are jordan max aura 3 basketball shoes,40,32,0.00,0.88,66,Commercial,"FAQ, Featured snippet, Image, People also ask, Reviews, Video carousel","0.00,0.45,1.00,0.36,0.27,0.18,0.18"
can you take 3 steps in basketball,40,49,0.00,0.00,113000000,Informational,"Featured snippet, People also ask, Site links, Video carousel","1.00,0.27,0.27,0.27,0.27,0.27,0.36,0.27,0.27,0.27,0.18,1.00"
how do you score 3 points in basketball,40,58,0.00,0.00,64600000,Informational,"Featured snippet, Image pack, People also ask, Site links, Video carousel","1.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how much do big 3 basketball players make,40,37,0.00,0.00,415000000,Informational,"Featured snippet, People also ask, Site links, Twitter, Video","0.00,0.14,1.00,0.14,0.14,0.14,0.04,0.09,0.09,0.09,0.23,0.09"
how much do division 3 basketball coaches make,40,46,0.00,0.00,169000000,Informational,"People also ask, Site links","0.52,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to attack a 2-3 zone defense in basketball,40,29,0.00,0.00,5510000,Informational,"FAQ, Featured snippet, People also ask, Reviews, Video carousel","1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.00"
how to beat a 2 3 zone basketball,40,29,0.00,0.00,22600000,Informational,"Featured snippet, People also ask, Video carousel, Video","0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to beat a 3-2 defense in basketball,40,26,0.00,0.00,2150000,Informational,"Featured snippet, People also ask, Site links, Video carousel","1.00,0.17,0.00,0.17,0.17,0.17,0.17,0.17,0.17,0.00,0.11"
how to play 3 on 3 basketball,40,52,0.00,0.01,728000000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel","0.77,0.33,1.00,0.33,0.33,0.44,0.33,0.33,0.33,0.33,0.55,0.22"
how to start a 3 on 3 basketball tournament,40,43,0.00,0.00,176000000,Informational,"People also ask, Reviews, Site links, Video carousel","1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to watch big 3 basketball,40,40,0.00,0.00,419000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel, Video","0.27,0.27,1.00,1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
is there a season 3 of kuroko's basketball,40,32,0.00,0.00,470000,Informational,"Featured snippet, People also ask, Reviews, Video","0.18,1.00,1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
what is 3 second rule in basketball,40,,0.00,0.00,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.52,0.09"
what is a 3-2 zone in basketball,40,,0.00,0.00,,,,"0.00,0.71,0.00,0.00,1.00,0.71,1.00,1.00,0.57,0.71,0.00"
what is the big 3 basketball league,40,,0.00,0.00,,,,"0.45,0.27,1.00,1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
what position in basketball shoots 3 pointers,40,,0.00,0.00,,,,"1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
when is season 3 of kuroko's basketball coming out,40,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,0.27,0.27,0.00,0.27,0.27,0.00,0.18,0.18"
when was the 3-point shot introduced in college basketball,40,,0.00,0.00,,,,"0.00,0.00,0.00,0.09,0.00,0.00,0.23,0.42,0.14,1.00,0.00"
where to watch big 3 basketball,40,,0.00,0.00,,,,"0.63,0.27,1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.00"
who owns big 3 basketball,40,,0.00,0.00,,,,"0.27,0.27,1.00,1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
are jordan 3 good for basketball,30,,0.00,0.26,,,,"0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
are kyrie 3 good for basketball,30,,0.00,0.26,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
are kyrie 3 low good for basketball,30,,0.00,0.54,,,,"0.28,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
can 3 basketballs fit in a hoop,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.27,1.00,0.18"
de pere 3 on 3 basketball tournament,30,,0.00,0.00,,,,"1.00,0.33,0.33,0.00,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.00"
how big is a basketball 3 point line,30,,0.00,0.00,,,,"0.18,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how big is size 3 basketball,30,,0.00,0.97,,,,"0.33,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how big is the 3 point line in basketball,30,,0.00,0.00,,,,"0.57,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how do you get 3 free throws in basketball,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how far away is the 3 point line in basketball,30,,0.00,0.00,,,,"0.63,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how far back is the 3 point line in basketball,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how far is 3 point line in basketball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how far is a 3 point shot in basketball,30,,0.00,0.00,,,,"0.77,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how far is a 3 pointer in basketball,30,,0.00,0.07,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how far is the 3 point line in basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how far is the 3 point line in youth basketball,30,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how far is the basketball 3 point line,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how far out is the 3 point line in basketball,30,,0.00,0.00,,,,"1.00,0.33,0.00,0.00,0.33,0.00,0.33,0.33,0.33,0.33,0.22,0.22"
how long has the 3 point shot been in basketball,30,,0.00,0.00,,,,"0.28,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how long is 3 point line in basketball,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.00,0.17,0.17,0.17,0.17,0.11,0.11"
how long is a 3 pointer in basketball,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how many division 3 men's basketball teams are there,30,,0.00,0.00,,,,"1.00,0.17,0.17,0.00,0.00,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how many feet is a 3 point shot in basketball,30,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how many feet is a 3 pointer in basketball,30,,0.00,0.00,,,,"1.00,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
how many feet is the 3 point line in basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how much does a division 3 basketball coach make,30,,0.00,0.00,,,,"0.81,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how much does the big 3 basketball players make,30,,0.00,0.00,,,,"0.00,0.27,0.27,1.00,0.36,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how to attack a 3-2 zone defense in basketball,30,,0.00,0.00,,,,"1.00,0.00,0.17,0.00,0.00,0.17,0.17,0.17,0.17,0.00,0.00"
how to beat 2 3 zone defense basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00"
how to beat a 2 3 zone in basketball,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how to beat a 3 2 zone defense in basketball,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.00,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to draw a basketball 3 point line,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to get a 3 pointer in basketball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to get in basketball shape in 3 weeks,30,,0.00,0.00,,,,"0.40,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
how to make a 3 point shot in basketball,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how to make a 3 pointer in basketball,30,,0.00,0.00,,,,"0.28,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to make a 3 pointer in basketball every time,30,,0.00,0.00,,,,"0.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.19,0.14,0.09,0.09"
how to measure 3 point line in basketball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.00,0.42,0.28,0.28"
how to organize a 3 on 3 basketball tournament,30,,0.00,0.02,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to play horse basketball with 3 players,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how to run a 3 on 3 basketball tournament,30,,0.00,0.04,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to run a 3 on 3 basketball tournament fundraiser,30,,2.00,0.49,,,,"0.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to score 3 points in basketball,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how to set up a 3 on 3 basketball tournament,30,,0.00,0.02,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to shoot a 3 in basketball,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to shoot a 3 point shot in basketball,30,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to shoot a 3 pointer in basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to shoot a basketball perfectly 3 point,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to win 3 on 3 basketball,30,,0.00,0.00,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,1.00"
how wide is the 3 point line in basketball,30,,0.00,0.00,,,,"0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
is season 3 of kuroko's basketball coming to netflix,30,,0.00,0.00,,,,"0.00,0.00,1.00,0.14,0.33,0.14,0.00,0.00,0.00,0.00,0.00,0.00"
what is 1 2 3 4 5 positions in basketball,30,,0.00,0.00,,,,"0.33,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
what is 2 3 zone in basketball,30,,0.00,0.00,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what is 3 pointer in basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what is 3 second violation in basketball,30,,0.00,0.00,,,,"0.09,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.27,0.18,0.18"
what is 3 way betting in basketball,30,,4.36,0.13,,,,"0.40,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
what is a 3 2 zone in basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what is a 3 man weave in basketball,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.27,1.00,1.00,0.27,0.27,0.18,0.18"
what is a 3 second lane violation in basketball,30,,0.00,0.00,,,,"0.11,0.11,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
what is a 3 way bet in basketball,30,,5.93,0.15,,,,"0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.00"
what is a 3-way moneyline in basketball,30,,0.00,0.00,,,,"1.00,0.75,0.50,0.50"
what is a big 3 in basketball,30,,0.00,0.00,,,,"0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
what is a defensive 3 second violation in basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what is a size 3 basketball,30,,0.00,0.80,,,,"1.00,0.42,0.57,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what is division 3 basketball,30,,0.00,0.00,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what is size 3 basketball,30,,0.00,0.83,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what is the 3 in basketball,30,,0.00,0.00,,,,"0.09,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.27,0.27,0.18,0.18"
what is the 3 point line in basketball,30,,0.00,0.00,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what is the 3 position in basketball,30,,0.00,0.00,,,,"0.55,0.55,0.33,0.00,0.11,0.55,1.00,1.00,0.22,0.00,0.00,0.00"
what is the 3 second rule in basketball on defense,30,,0.00,0.00,,,,"0.18,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
what is the big 3 in basketball,30,,0.00,0.00,,,,"0.09,0.27,1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
what is the diameter of a size 3 basketball,30,,0.00,0.81,,,,"0.40,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
what size is a size 3 basketball,30,,0.00,1.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what's 3 second violation basketball,30,,0.00,0.00,,,,"0.20,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
what's a 3 pointer in basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what's the big 3 basketball,30,,0.00,0.00,,,,"0.14,0.42,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
when did the 3 point line come into basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
when did the 3 point shot in basketball start,30,,0.00,0.00,,,,"0.40,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
when is kuroko's basketball season 3 coming to netflix,30,,0.00,0.00,,,,"0.45,0.45,1.00,0.27,0.27,0.27,0.00,0.27,0.00,0.18,0.18"
when was the 3 point line added to basketball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
when was the 3 point shot introduced in basketball,30,,0.00,0.00,,,,"0.71,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
where can i watch big 3 basketball,30,,0.00,0.00,,,,"0.00,0.14,0.52,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
where is big 3 basketball played,30,,0.00,0.00,,,,"0.27,0.27,1.00,0.27,0.27,0.00,0.27,0.27,0.27,0.27,0.18,0.18"
where is the 3 point line on a basketball court,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
who invented the 3 point line in basketball,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
who owns big 3 basketball league,30,,0.00,0.00,,,,"0.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
who owns the big 3 basketball,30,,0.00,0.00,,,,"0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
who started big 3 basketball,30,,0.00,0.00,,,,"0.00,0.14,0.14,0.23,0.14,0.14,0.14,0.14,0.00,0.14,0.09,0.09"
who started the big 3 basketball league,30,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
why is there a 3 second rule in basketball,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
don 3 basketball shoes,20,,0.78,1.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
has any basketball team comeback from 3 0,20,,0.00,0.00,,,,"0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.09,0.52"
how does the 3 second rule work in basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how far is the 3 point line in nba basketball,20,,0.00,0.00,,,,"0.35,0.21,0.00,0.21,0.21,0.00,0.00,0.21,0.21,0.00,0.00,0.14"
how far out is a 3 point line in basketball,20,,0.00,0.00,,,,"0.00,0.17,0.00,0.17,0.00,0.17,0.17,0.00,0.17,0.17,0.11,0.11"
how many teams in big 3 basketball,20,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
how much are big 3 basketball tickets,20,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.66"
how much do 3 on 3 basketball players make,20,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
how much does a big 3 basketball player make,20,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.66,0.66"
how the 3 point line changed basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.75,1.00,0.75,0.75,0.75,0.50,0.50"
how to avoid 3 second violation basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to beat 2-3 zone youth basketball,20,,0.00,0.00,,,,"0.33,1.00,0.66,0.00"
how to beat a 1-3-1 zone in basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.60,0.80,1.00,0.60,0.40,0.40"
how to beat a 2 3 zone defense in basketball,20,,0.00,0.00,,,,"0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to beat a 2 3 zone in youth basketball,20,,0.00,0.00,,,,"0.28,0.42,0.42,0.42,0.00,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to beat a 2-3 zone in basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,1.00,0.33,0.33,0.22,0.00,0.00"
how to beat a 3 2 zone in basketball,20,,0.00,0.00,,,,"0.40,0.60,0.60,0.00,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
how to beat the 2 3 zone defense in basketball,20,,0.00,0.00,,,,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to become a better 3 point shooter in basketball,20,,0.00,0.00,,,,"0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
how to break a 2 3 zone defense in basketball,20,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to do a 3 man weave in basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to do a 3 pointer in basketball,20,,0.00,0.00,,,,"0.00,0.42,0.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
