Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend
what's the score of the michigan state basketball game,260,60,0.00,0.00,11400000,Informational,"People also ask, Site links, Twitter, Video","0.00,0.01,0.01,0.00,0.01,0.02,0.25,0.20,0.31,0.46,0.52,0.01"
what's the score of the syracuse university basketball game,260,71,0.00,0.00,94,Informational,"People also ask, Reviews, Site links, Twitter, Video","0.00,0.00,0.00,0.00,0.00,0.72,1.00,1.00,0.01,0.01,0.00"
what's the score on the basketball game,260,91,0.00,0.00,1510000000,Informational,"Instant answer, Reviews, Site links, Video","0.11,0.59,0.48,0.07,0.00,0.17,0.32,0.26,0.39,0.32,0.59,1.00"
what is the basketball score,210,82,0.00,0.00,305000000,Informational,"Instant answer, People also ask, Site links, Video","0.17,1.00,0.59,0.04,0.02,0.09,0.09,0.09,0.09,0.07,0.21,0.39"
what is the highest score in a basketball game,210,53,0.00,0.00,0,Informational,"Carousel, FAQ, Featured snippet, People also ask, Reviews, Site links, Video carousel, Video","0.80,1.00,0.80,0.19,0.19,0.42,1.00,1.00,0.80,0.80,1.00,1.00"
what is the score of the basketball game,210,91,0.00,0.00,97,Informational,"Instant answer, People also ask, Reviews, Video","0.11,0.72,1.00,0.07,0.02,0.07,0.11,0.07,0.05,0.09,0.21,0.72"
what's the score of the kansas basketball game,210,65,0.00,0.00,91,Informational,"Image pack, People also ask, Reviews, Site links, Video","0.01,0.00,0.00,0.01,0.01,0.00,0.12,0.12,0.23,0.19,1.00,1.00"
what's the score of the ku basketball game,210,65,0.00,0.00,77,Informational,"Image pack, People also ask, Reviews, Site links, Video","0.00,0.03,0.02,0.02,0.02,0.19,0.23,0.44,0.19,1.00,0.44"
what's the score of the louisville women's basketball game,210,51,0.00,0.00,91,Informational,"Image pack, People also ask, Twitter, Video carousel","0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,1.00,0.02"
what's the score of the ohio state basketball game,210,60,0.00,0.00,88,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.00,0.03,0.02,0.02,0.02,0.36,0.19,0.36,0.36,1.00,0.01"
what's the score of the purdue basketball game,210,70,0.00,0.00,85,Informational,"Featured snippet, Image pack, People also ask, Twitter, Video","0.00,0.03,0.02,0.02,0.02,0.29,0.36,0.36,0.36,1.00,0.01"
what is game score in basketball,170,58,0.00,0.00,273000000,Informational,"Instant answer, People also ask, Reviews, Video","0.45,0.20,0.05,0.03,0.00,0.00,0.01,0.01,0.03,0.01,0.01,0.01"
what is the score of the gonzaga basketball game,170,68,0.00,0.00,95,Informational,"People also ask, Reviews, Site links, Video","0.01,0.01,0.02,0.01,0.01,0.01,0.10,0.05,0.08,0.10,0.24,0.00"
what is the score of the gonzaga men's basketball game,170,79,0.00,0.00,3920000,Informational,"Instant answer, People also ask, Site links, Video","0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.01"
what is the score of the purdue basketball game,170,70,0.00,0.00,88,Informational,"Featured snippet, People also ask, Reviews, Site links, Twitter, Video","0.02,0.02,0.00,0.02,0.02,0.02,0.08,0.08,0.16,0.16,0.76,0.00"
what is the tennessee basketball score,170,56,0.00,0.00,16400000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","1.00,0.00,1.00,0.00,0.04,0.04,0.04,0.04,0.04,0.15,0.02"
what was the score of the uconn women's basketball game,170,76,0.00,0.00,89,Informational,"Image pack, People also ask, Reviews, Site links, Twitter, Video","0.01,0.01,0.02,0.01,0.00,0.01,0.16,0.08,0.13,0.16,0.36,0.30"
what's the score of the auburn basketball game,170,63,0.00,0.00,65,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.00,0.04,0.04,0.04,0.04,0.04,0.15,0.15,0.54,0.44,1.00,0.00"
what's the score of the iowa basketball game,170,65,0.00,0.00,95,Informational,"FAQ, Image pack, People also ask, Reviews, Site links, Video","0.00,0.05,0.00,0.03,0.03,0.35,0.54,0.44,0.35,1.00,0.01"
what's the score of the ucla basketball game,170,63,0.00,0.00,78,Informational,"Image pack, People also ask, Site links, Twitter, Video","0.00,0.01,0.00,0.01,0.01,0.01,0.08,0.04,0.08,0.08,0.16,0.00"
how to score points in basketball,140,51,0.00,0.00,70100000,Informational,"FAQ, Featured snippet, Image pack, Reviews, Video carousel","0.03,0.03,0.12,0.03,0.03,0.03,0.12,0.03,0.12,0.12,0.12,0.12"
what is the score of the baylor basketball game,140,48,0.00,0.00,3170000,Informational,"Instant answer, People also ask, Reviews, Site links, Video","0.01,0.01,0.02,0.00,0.01,0.01,0.01,0.02,0.06,0.03,0.05,0.01"
what is the score of the michigan state basketball game,140,56,0.00,0.00,11500000,Informational,"Featured snippet, People also ask, Reviews, Site links, Twitter, Video","0.01,0.01,0.02,0.01,0.01,0.01,0.10,0.10,0.16,0.16,0.55,0.00"
what is the score of the uconn women's basketball game,140,75,0.00,0.00,96,Informational,"People also ask, Reviews, Site links, Video carousel","0.01,0.01,0.02,0.01,0.00,0.01,0.16,0.10,0.13,0.16,0.36,0.30"
what is the score of the unc basketball game,140,66,0.00,0.00,80,Informational,"People also ask, Reviews, Site links, Video","0.08,0.02,0.02,0.02,0.02,0.02,0.08,0.08,0.08,0.08,0.45,0.36"
what was the score of the basketball game last night,140,82,0.00,0.00,77,Informational,"Instant answer, People also ask, Reviews, Site links, Video","0.09,0.54,1.00,0.04,0.02,0.02,0.02,0.04,0.04,0.05,0.06,0.44"
what was the score of the baylor basketball game,140,62,0.00,0.00,100,Informational,"Instant answer, People also ask, Site links, Video","0.00,0.01,0.02,0.00,0.01,0.01,0.00,0.02,0.05,0.03,0.08,0.01"
what was the score of the gonzaga basketball game,140,61,0.00,0.00,2450000,Informational,"People also ask, Reviews, Site links, Video","0.01,0.01,0.02,0.01,0.00,0.01,0.08,0.03,0.03,0.08,0.24,0.01"
what's the score of the arizona basketball game,140,74,0.00,0.00,82,Informational,"People also ask, Reviews, Site links, Video","0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.06,0.06,0.06,0.36,0.00"
what's the score of the illinois basketball game,140,67,0.00,0.00,97,Informational,"Featured snippet, People also ask, Site links, Video","0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.04,0.07,0.08,0.16,0.00"
what's the score of the milwaukee bucks basketball game,140,73,0.00,0.00,57,Informational,"Instant answer, People also ask, Reviews, Site links","0.18,0.66,1.00,0.03,0.03,0.08,0.11,0.15,0.15,0.18,0.18,0.23"
what's the score of the nba basketball game,140,83,0.00,0.00,79,Informational,"Instant answer, People also ask, Reviews","0.19,1.00,0.66,0.02,0.00,0.04,0.02,0.06,0.04,0.04,0.02,0.19"
who scored 100 points in a basketball game,140,54,0.00,0.00,81900000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel","0.10,0.06,0.08,0.06,0.35,0.35,0.54,1.00,0.43,0.10,0.18,0.10"
who will score the first basketball tonight,140,65,0.00,0.14,44500000,Commercial,"People also ask, Site links, Twitter","0.07,0.07,0.04,0.00,0.03,0.39,0.03,1.00,0.07,0.03,0.02,0.05"
a basketball scores,110,96,0.00,0.00,133000000,Informational,"Image pack, Instant answer, Video","0.15,0.15,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15,0.54,0.23"
how to score more points in basketball,110,23,0.00,0.00,63300000,Informational,"FAQ, Featured snippet, People also ask, Site links, Video carousel","0.01,0.01,0.00,0.00,0.00,0.01,0.03,0.03,0.04,0.02,0.00,0.00"
what is the duke basketball score,110,66,0.00,0.00,86,Informational,"Image pack, People also ask, Reviews, Site links, Video","0.03,0.03,0.03,0.03,0.03,0.03,0.12,0.03,0.12,0.12,0.81,0.36"
what is the score of the auburn basketball game,110,60,0.00,0.00,69,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.00,0.04,0.00,0.04,0.04,0.00,0.15,0.04,0.15,0.36,1.00,0.01"
what is the score of the iowa basketball game,110,64,0.00,0.00,96,Informational,"People also ask, Reviews, Site links, Video","0.00,0.01,0.02,0.01,0.01,0.00,0.08,0.10,0.08,0.06,0.55,0.00"
what is the score of the iowa women's basketball game,110,48,0.00,0.00,3270000,Informational,"Featured snippet, People also ask, Site links, Video","0.00,0.00,0.67,0.00,0.00,0.00,0.10,0.10,0.10,0.12,0.23,0.00"
what is the score of the iu basketball game,110,74,0.00,0.00,99,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.00,0.07,0.00,0.07,0.07,0.00,0.28,0.28,0.53,0.28,1.00,0.02"
what is the score of the lakers basketball game,110,60,0.00,0.00,63,Informational,"FAQ, Image pack, Instant answer, People also ask, Reviews, Site links, Video","1.00,0.03,0.00,0.03,0.00,0.03,0.03,0.03,0.03,0.03,0.02,0.02"
what is the score of the michigan basketball game,110,60,0.00,0.00,94,Informational,"People also ask, Site links, Twitter, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.03,0.13,0.00"
what is the score of the ncaa basketball game,110,82,0.00,0.00,90,Informational,"People also ask, Site links, Video","0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.11,0.21"
what is the score of the ucla basketball game,110,57,0.00,0.00,99,Informational,"People also ask, Site links, Twitter, Video","0.00,0.01,0.02,0.01,0.01,0.00,0.03,0.02,0.05,0.06,0.08,0.01"
what was the score of last night's basketball game,110,,0.00,0.00,,,,"0.10,0.54,1.00,0.04,0.02,0.02,0.04,0.04,0.04,0.06,0.10,0.54"
what was the score of the kansas basketball game,110,64,0.00,0.00,86,Informational,"People also ask, Reviews, Site links, Video","0.54,0.07,0.00,0.00,0.29,0.00,0.15,0.07,0.29,0.07,0.12,0.12"
what was the score of the michigan basketball game,110,56,0.00,0.00,95,Informational,"People also ask, Reviews, Site links, Twitter, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.03,0.04,0.16,0.00"
what was the score of the michigan state basketball game,110,60,0.00,0.00,13500000,Informational,"Featured snippet, People also ask, Reviews, Site links, Twitter, Video","0.01,0.01,0.02,0.00,0.01,0.01,0.10,0.08,0.10,0.16,0.45,0.00"
what's the score of the arkansas razorback basketball game,110,60,0.00,0.00,71,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links","0.03,0.03,0.03,0.03,0.03,0.03,0.12,0.19,0.15,0.23,0.67,0.01"
what's the score of the basketball game tonight,110,79,0.00,0.00,93,Informational,"Instant answer, People also ask, Reviews, Site links","0.10,1.00,1.00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.43"
what's the score of the duke arkansas basketball game,110,39,0.00,0.00,74,Informational,"Image pack, Instant answer, People also ask, Site links, Video carousel","1.00,0.00"
what's the score of the iowa state basketball game,110,71,0.00,0.00,85,Informational,"Image pack, Instant answer, People also ask, Reviews, Site links, Twitter, Video","0.00,0.00,0.00,0.00,0.02,0.02,0.18,0.43,0.81,0.43,1.00,0.02"
what's the score of the louisville basketball game,110,58,0.00,0.00,79,Informational,"People also ask, Video","0.00,0.02,0.03,0.02,0.02,0.02,0.32,0.21,0.21,0.17,0.11,0.03"
what's the score of the michigan tennessee basketball game,110,47,0.00,0.00,77,Informational,"Instant answer, People also ask, Site links, Video","1.00,0.00"
what's the score of the north carolina basketball game,110,60,0.00,0.00,91,Informational,"Image pack, People also ask, Reviews, Site links, Twitter, Video","0.00,0.02,0.03,0.02,0.02,0.02,0.14,0.11,0.17,0.17,0.72,0.39"
what's the score of the syracuse basketball game,110,53,0.00,0.00,83,Informational,"Image pack, People also ask, Site links, Twitter","0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.08,0.11,0.16,0.08,0.00"
what's the score of the tennessee basketball game,110,56,0.00,0.00,77,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.02,0.02,0.00,0.02,0.02,0.02,0.07,0.21,0.17,0.21,0.59,0.01"
what's the score of the tennessee michigan basketball game,110,48,0.00,0.00,72,Informational,"Image pack, Instant answer, People also ask, Site links, Video","1.00,0.00"
what's the score of the unc basketball game,110,65,0.00,0.00,76,Informational,"Image pack, People also ask, Twitter, Video","0.00,0.06,0.06,0.06,0.06,0.22,0.22,0.22,0.22,1.00,0.54"
what's the score of the west virginia basketball game,110,69,0.00,0.00,83,Informational,"Image pack, Instant answer, People also ask, Reviews, Site links, Video","0.01,0.01,0.01,0.00,0.01,0.01,0.13,0.11,0.16,0.08,0.04,0.00"
who scored the first basketball tonight,110,84,0.00,0.00,1300000000,Informational,"People also ask, Reviews, Site links","0.54,1.00,0.66,0.04,0.04,0.06,0.02,0.04,0.06,0.04,0.02,0.06"
a&m arkansas basketball game score,90,37,0.00,0.00,76,Informational,"Image pack, Instant answer, People also ask, Site links, Video","1.00,0.00"
how are points scored in basketball,90,57,0.00,0.00,26700000,Informational,"FAQ, Featured snippet, People also ask, Video carousel","0.09,0.09,0.34,0.12,0.09,0.09,0.34,0.09,0.34,0.34,0.34,0.34"
how to keep score in basketball,90,36,0.00,0.01,40100000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video carousel","0.00,0.11,0.11,0.11,0.11,0.53,0.80,1.00,0.80,0.42,0.42,0.19"
how to score in basketball,90,51,0.00,0.01,244000000,Informational,"FAQ, Image pack, Instant answer, People also ask, Reviews, Video carousel","0.50,0.35,0.64,0.35,0.35,0.50,1.00,1.00,0.78,0.64,0.78,0.64"
what is the auburn basketball score,90,58,0.00,0.00,74,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.00,0.09,0.00,0.09,0.09,0.09,0.09,0.09,0.65,0.81,1.00,0.03"
what is the average score of a college basketball game,90,39,0.00,0.00,13800000,Informational,"Featured snippet, People also ask, Site links, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00"
what is the kentucky basketball score,90,50,0.00,0.00,73,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.00,0.00,0.11,0.11,0.11,0.42,0.42,0.42,0.42,1.00,0.03"
what is the ku basketball score,90,64,0.00,0.00,73,Informational,"Image pack, People also ask, Reviews, Site links, Video","0.00,0.04,0.00,0.00,0.04,0.04,0.04,0.06,0.19,0.04,1.00,0.36"
what is the most points scored in a basketball game,90,58,0.00,0.00,0,Informational,"Carousel, Featured snippet, People also ask, Site links, Video carousel","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.42,0.42,0.42,0.42"
what is the score of the illinois basketball game,90,67,0.00,0.00,9130000,Informational,"People also ask, Reviews, Site links, Video","0.00,0.00,0.01,0.00,0.00,0.01,0.04,0.02,0.07,0.08,0.11,0.00"
what is the score of the ohio state basketball game,90,69,0.00,0.00,96,Informational,"Image pack, People also ask, Reviews, Site links, Video","0.00,0.07,0.05,0.05,0.05,0.23,0.17,0.28,0.35,1.00,0.00"
what is the score of the tennessee basketball game,90,60,0.00,0.00,0,Informational,"Carousel, Featured snippet, People also ask, Reviews, Site links, Video","0.06,0.06,0.06,0.06,0.00,0.06,0.06,0.22,0.22,0.22,1.00,0.04"
what was the highest score in basketball,90,55,0.00,0.00,40800000,Informational,"FAQ, Instant answer, Knowledge panel, People also ask, Reviews, Site links, Video carousel","1.00,0.42,0.11,0.11,0.11,0.11,0.42,0.42,0.42,0.11,0.42,0.42"
what was the score of the purdue basketball game,90,76,0.00,0.00,95,Informational,"Featured snippet, People also ask, Reviews, Site links, Twitter, Video","0.00,0.00,0.00,0.00,0.06,0.06,0.22,0.22,0.22,1.00,0.02"
what was the score of the st. peter's basketball game,90,50,0.00,0.00,2970000,Informational,"People also ask, Site links, Video","1.00,0.00"
what was the score of the ucla basketball game,90,62,0.00,0.00,75,Informational,"People also ask, Twitter, Video","0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.06,0.01"
what's the arkansas basketball score,90,61,0.00,0.00,74,Informational,"Featured snippet, Image pack, People also ask, Site links, Video","1.00,0.00"
what's the kentucky basketball score,90,51,0.00,0.00,0,Informational,"Carousel, Featured snippet, Image pack, People also ask, Reviews, Site links","0.00,0.00,0.00,0.00,0.02,0.02,0.29,1.00,0.22,0.29,0.22,0.04"
what's the score in the basketball game,90,82,0.00,0.00,189000000,Informational,"Instant answer, People also ask, Reviews, Site links, Video","0.17,1.00,1.00,0.05,0.05,0.07,0.05,0.05,0.10,0.10,0.12,0.35"
what's the score of the alabama basketball game,90,70,0.00,0.00,85,Informational,"Featured snippet, People also ask, Reviews, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.04,0.03,0.05,0.00"
what's the score of the iowa men's basketball game,90,65,0.00,0.00,3340000,Informational,"FAQ, Instant answer, People also ask, Site links, Video","0.00,0.00,0.00,0.00,0.00,0.34,0.53,0.34,0.34,1.00,0.03"
what's the score of the iu basketball game,90,74,0.00,0.00,95,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.00,0.01,0.00,0.01,0.01,0.01,0.16,0.06,0.06,0.06,0.20,0.00"
what's the score of the los angeles lakers basketball game,90,75,0.00,0.00,57,Informational,"FAQ, Image pack, Instant answer, People also ask, Reviews, Site links, Video","0.66,0.05,0.00,0.05,0.00,0.23,0.18,0.18,0.05,0.05,0.03,0.03"
what's the score of the lsu basketball game,90,69,0.00,0.00,84,Informational,"Featured snippet, Image pack, People also ask, Site links, Twitter, Video","0.02,0.02,0.00,0.00,0.02,0.02,0.53,0.43,0.53,0.28,0.82,0.02"
what's the score of the miami heat basketball game,90,67,0.00,0.00,81,Informational,"FAQ, Instant answer, People also ask, Reviews, Site links, Video","0.80,0.07,0.00,0.11,0.00,0.11,0.42,0.11,0.42,0.42,0.42,0.42"
what's the score of the mississippi state basketball game,90,63,0.00,0.00,82,Informational,"Featured snippet, Image pack, People also ask, Site links, Video","0.04,0.29,0.00,0.00,0.29,0.00,0.29,0.04,0.04,0.12,0.02,0.02"
what's the score of the ncaa basketball game,90,76,0.00,0.00,93,Informational,"Image pack, People also ask, Reviews, Site links, Video","0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.03,0.03,0.03,0.36,1.00"
what's the score of the notre dame basketball game,90,65,0.00,0.00,91,Informational,"Image pack, People also ask, Reviews, Site links","0.00,0.00,0.00,0.06,0.06,0.06,0.22,0.22,0.35,1.00,0.00"
what's the score of the stanford basketball game,90,51,0.00,0.00,77,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video","0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.02,0.02"
what's the score of the texas tech basketball game,90,59,0.00,0.00,93,Informational,"Image pack, Instant answer, People also ask, Reviews, Site links, Twitter, Video","0.19,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.12,0.12,0.54,0.01"
what's the score of the uconn women's basketball game,90,63,0.00,0.00,84,Informational,"Image pack, People also ask, Reviews, Site links, Twitter, Video carousel","0.00,0.00,0.09,0.09,0.09,0.34,0.34,0.34,0.53,1.00,0.65"
what's the score of the uk basketball game,90,53,0.00,0.00,71,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.03,0.03,0.03,0.00,0.03,0.07,1.00,0.42,1.00,1.00,0.80,0.03"
what's the score of the villanova basketball game,90,72,0.00,0.00,89,Informational,"Image pack, Instant answer, People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.18,0.23,0.23,1.00,0.81"
what's the score of the wisconsin basketball game,90,62,0.00,0.00,86,Informational,"People also ask, Reviews, Site links, Twitter, Video","0.00,0.02,0.00,0.00,0.02,0.02,0.29,0.22,0.35,0.43,1.00,0.02"
a&m arkansas basketball score,70,40,0.00,0.00,89,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","1.00,0.14"
a&m basketball game score,70,35,0.00,0.00,0,Informational,"Carousel, Featured snippet, People also ask, Site links, Video","0.45,0.27,1.00,0.18"
a&m vs arkansas basketball score,70,29,0.00,0.00,80,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.04,1.00,0.04"
how is fantasy basketball scored,70,49,0.00,0.00,7050000,Informational,"Featured snippet, People also ask, Reviews, Video carousel","0.05,0.05,0.07,0.05,0.10,1.00,0.17,0.10,0.07,0.07,0.10,0.10"
how to score a basketball,70,51,0.00,0.01,225000000,Informational,"FAQ, Instant answer, People also ask, Reviews, Video carousel","0.50,0.50,0.64,0.35,0.50,0.50,0.00,0.78,0.78,0.78,0.64,0.64"
what is the highest score in basketball,70,58,0.00,0.00,40200000,Informational,"FAQ, Instant answer, Knowledge panel, People also ask, Reviews, Site links, Video carousel","1.00,0.78,0.21,0.21,0.21,0.21,0.78,0.78,0.78,0.21,0.78,0.78"
what is the purdue basketball score,70,69,0.00,0.00,84,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Twitter, Video","0.00,0.00,0.00,0.07,0.07,0.07,0.28,0.07,0.07,1.00,0.05"
what is the score of the arkansas basketball game,70,68,0.00,0.00,0,Informational,"Carousel, Featured snippet, People also ask, Reviews, Site links","0.05,0.05,0.05,0.00,0.05,0.05,0.05,0.05,0.05,0.18,0.81,0.03"
what is the score of the byu basketball game,70,48,0.00,0.00,79,Informational,"People also ask, Site links, Video","0.00,0.00,0.27,0.27,0.27,1.00,1.00,1.00,1.00,1.00,0.18"
what is the score of the duke arkansas basketball game,70,41,0.00,0.00,87,"Informational, Commercial","Instant answer, People also ask, Site links, Video","1.00,0.00"
what is the score of the kansas basketball game,70,,0.00,0.00,,,,"0.00,0.00,0.06,0.06,0.06,0.06,0.06,0.10,0.06,0.22,1.00"
what is the score of the lady vols basketball game,70,55,0.00,0.00,591000,Informational,"Instant answer, People also ask, Site links, Video","0.00,0.09,0.00,0.00,0.09,0.34,0.21,0.21,0.34,1.00,0.00"
what is the score of the louisville basketball game,70,60,0.00,0.00,0,Informational,"Carousel, Featured snippet, People also ask, Site links, Video","0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.04,0.01,0.04,0.00"
what is the score of the lsu basketball game,70,72,0.00,0.00,91,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.35,0.06,0.00,0.00,0.00,0.00,0.06,0.06,0.29,0.06,0.22,0.04"
what is the score of the michigan tennessee basketball game,70,45,0.00,0.00,83,"Informational, Commercial","Instant answer, People also ask, Reviews, Video","1.00,0.00"
what is the score of the milwaukee bucks basketball game,70,73,0.00,0.00,48,Informational,"Instant answer, People also ask, Site links, Video","0.43,0.34,1.00,0.06,0.06,0.09,0.12,0.15,0.09,0.15,0.15,0.43"
what is the score of the north carolina basketball game,70,,0.00,0.01,,,,"0.00,0.00,0.00,0.00,0.00,0.03,0.53,0.11,0.00,0.19,1.00,1.00"
what is the score of the st. peter's basketball game,70,59,0.00,0.00,13000000,Informational,"Featured snippet, People also ask, Video","1.00,0.00"
what is the score of the syracuse basketball game,70,52,0.00,0.00,3920000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.02,0.02,0.00,0.00,0.02,0.02,0.16,0.06,0.10,0.13,0.08,0.01"
what is the score on the basketball game,70,73,0.00,0.00,281000000,Informational,"Instant answer, People also ask, Reviews, Site links, Video","1.00,0.34,0.34,0.09,0.00,0.09,0.09,0.09,0.09,0.09,0.06,0.34"
what was the auburn basketball score today,70,55,0.00,0.00,69,Informational,"Featured snippet, People also ask, Site links, Video","1.00,0.00"
what was the score of the auburn basketball game,70,60,0.00,0.00,72,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.00,0.00,0.09,0.09,0.09,0.09,0.09,0.34,0.34,1.00,0.06"
what was the score of the basketball game,70,83,0.00,0.00,93,Informational,"Instant answer, People also ask, Reviews, Site links, Video","0.00,0.00,0.10,0.14,0.00,0.14,0.18,0.14,0.10,0.22,0.43,1.00"
what was the score of the illinois basketball game,70,70,0.00,0.00,9640000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.00,0.17,0.11,0.11,0.11,0.52,0.41,0.52,1.00,0.64,0.11"
what was the score of the iowa basketball game,70,66,0.00,0.00,0,Informational,"Carousel, Featured snippet, People also ask, Site links, Video","0.00,0.01,0.00,0.00,0.01,0.01,0.05,0.08,0.08,0.08,0.20,0.01"
what was the score of the ku basketball game,70,68,0.00,0.00,85,Informational,"People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.00,0.05,0.18,0.06,0.28,0.18,0.54,1.00"
