Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend
when is the next kentucky men's basketball game,70,65,0.00,0.00,12200000,Informational,"Instant answer, People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.00,0.07,0.11,0.03,1.00,0.26,1.00,0.42,0.07"
when is university of kentucky's next basketball game,70,63,0.00,0.00,99,Informational,"People also ask, Reviews, Site links, Video","0.21,0.21,0.00,0.00,0.21,0.21,0.78,0.78,0.78,0.78,0.78,0.14"
where to watch kentucky basketball,70,52,0.00,0.07,69,Informational,"Featured snippet, Image pack, People also ask, Reviews","0.00,0.11,0.00,0.11,0.00,0.11,0.53,0.26,0.65,0.65,1.00,0.07"
who beat kentucky in basketball,70,60,0.00,0.00,87,Informational,"Featured snippet, Image pack, People also ask, Site links, Video carousel","0.00,0.07,0.00,0.00,0.07,0.07,0.07,0.07,0.07,1.00,0.05"
who does kentucky basketball play next,70,65,0.00,0.00,90,Informational,"Image pack, Instant answer, People also ask, Reviews, Site links, Video","0.00,0.27,0.00,0.27,0.27,1.00,1.00,1.00,1.00,1.00,0.18"
who does kentucky basketball play tonight,70,66,0.00,0.00,30200000,Informational,"People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.00,0.27,1.00,1.00,1.00,1.00,1.00,0.18"
who is kentucky women's basketball coach,70,43,0.00,0.00,13600000,Informational,"Image pack, Instant answer, Knowledge panel, People also ask, Video carousel, Video","0.18,1.00,0.00"
who won kentucky basketball game,70,54,0.00,0.00,85,Informational,"Image pack, People also ask, Reviews, Site links, Video carousel","0.00,0.14,0.00,0.14,0.14,0.52,0.52,0.52,0.52,1.00,0.09"
who won kentucky basketball game last night,70,72,0.00,0.01,76,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.00,0.14,0.14,0.14,0.14,0.14,0.52,0.14,0.52,0.52,0.52,0.09"
who won the kentucky basketball game today,70,64,0.00,0.00,73,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.02,0.07,0.07,0.07,0.07,0.07,0.07,0.28,0.28,0.28,0.66,0.05"
who won the kentucky basketball game tonight,70,51,0.00,0.00,86,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel, Video","0.00,0.00,0.27,0.00,0.27,1.00,1.00,1.00,1.00,1.00,0.18"
did kentucky basketball win last night,50,62,0.00,0.00,68,Informational,"People also ask, Site links, Video","0.00,0.27,0.00,0.00,0.27,1.00,0.27,1.00,1.00,1.00,0.18"
did kentucky win their basketball game last night,50,53,0.00,0.00,80,Informational,"People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.27,0.27,1.00,0.27,1.00,1.00,1.00,0.00"
how good is kentucky basketball,50,45,0.00,0.00,68,Informational,"People also ask, Reviews, Site links, Video","0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.07"
how to watch kentucky basketball game today,50,43,1.21,0.28,81,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel, Video","0.00,0.00,0.00,0.14,0.14,1.00,0.19,0.23,0.42,0.52,0.09"
what channel is kentucky basketball game on tonight,50,,0.00,0.00,,,,"0.00,0.17,0.00,0.00,0.17,0.17,1.00,0.17,0.64,0.29,0.29,0.11"
what channel is the university of kentucky basketball game on,50,50,0.00,0.04,89,Informational,"Featured snippet, People also ask, Reviews, Site links","0.00,0.00,0.27,0.27,0.27,1.00,0.45,0.27,1.00,1.00,0.18"
what channel kentucky basketball on tonight,50,53,0.00,0.00,90,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.00,0.00,0.27,0.27,0.27,1.00,0.45,0.63,0.45,0.63,0.18"
what happened to kentucky basketball,50,54,0.00,0.00,78,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.04,0.02,0.02,0.01,0.03,0.01,0.02,0.02,0.03,0.03,0.32,0.02"
what rank is kentucky basketball,50,55,0.00,0.00,83,Informational,"Image pack, People also ask, Video","0.06,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.34,0.65,0.34,0.06"
what seed is kentucky basketball 2022,50,45,0.00,0.01,82,Informational,"Featured snippet, Image pack, People also ask, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.03"
what time does kentucky men's basketball play today,50,60,0.00,0.00,17000000,Informational,"People also ask, Reviews, Site links, Video","0.00,0.00,0.17,0.17,0.17,0.17,0.17,0.64,0.64,1.00,0.11"
what time does kentucky play basketball tomorrow,50,60,0.00,0.00,5380000,Informational,"People also ask, Reviews, Site links","0.00,0.27,0.00,0.27,0.27,0.27,1.00,1.00,1.00,1.00,0.18"
what time does the university of kentucky play basketball today,50,59,0.00,0.00,97,Informational,"People also ask, Reviews, Site links","0.00,0.00,0.00,0.27,0.27,0.27,0.27,1.00,1.00,1.00,0.00"
what's the score of the university of kentucky basketball game,50,53,0.00,0.01,84,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.00,0.00,0.02,1.00,0.05,0.28,0.07,0.05,0.00"
when does kentucky basketball season start,50,65,0.00,0.00,679000000,Informational,"Instant answer, People also ask, Reviews, Site links, Video","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.00,0.11,0.11,0.07,0.07"
when does kentucky men's basketball play next,50,60,0.00,0.00,18900000,Informational,"People also ask, Reviews, Site links","0.00,0.00,0.00,0.00,0.07,0.07,0.64,1.00,0.78,0.78,0.78,0.14"
when does kentucky play basketball today,50,60,0.00,0.00,30100000,Informational,"People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.00,0.27,0.27,0.45,1.00,1.00,1.00,0.18"
when does kentucky play their next basketball game,50,59,0.00,0.00,48300000,Informational,"People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.00,0.27,1.00,1.00,1.00,1.00,0.18,0.18"
when does the kentucky wildcats basketball team play again,50,66,0.00,0.01,60,Informational,"Image pack, People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.27,0.27,1.00,1.00,1.00,0.27,0.18,0.00"
when does the university of kentucky play basketball again,50,60,0.00,0.00,7090000,Informational,"People also ask, Reviews, Site links, Video","0.00,0.27,0.27,0.00,0.27,0.27,1.00,1.00,1.00,1.00,0.18"
when does university of kentucky play basketball next,50,59,0.00,0.00,98,Informational,"People also ask, Reviews, Site links, Video","0.00,0.27,0.27,0.00,0.27,0.18,1.00,1.00,1.00,1.00,0.18"
when is the next kentucky wildcats basketball game,50,62,0.00,0.00,79,Informational,"Image pack, People also ask, Reviews, Site links","0.23,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.12,0.01,0.12,0.02"
when is the university of kentucky's next basketball game,50,63,0.00,0.00,464000,Informational,"People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.00,0.27,1.00,1.00,1.00,1.00,0.18,0.18"
when's the next kentucky basketball game,50,66,0.00,0.00,286000,Informational,"Instant answer, People also ask, Site links, Video","0.00,0.27,0.00,0.27,0.27,1.00,1.00,1.00,1.00,0.18,0.18"
where is the kentucky basketball game today,50,65,0.00,0.00,89,Informational,"People also ask, Reviews, Site links, Video carousel, Video","0.00,0.00,0.00,0.00,0.00,0.19,0.19,1.00,0.19,0.19,0.19,0.07"
where to watch kentucky basketball game,50,48,1.41,0.21,90,Informational,"Featured snippet, People also ask, Video","0.00,0.00,0.00,0.00,0.00,0.14,1.00,0.14,0.14,0.33,0.66,0.09"
who beat kentucky in basketball this year,50,72,0.00,0.00,72,Informational,"Image pack, Instant answer, People also ask, Video","0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.07,1.00,0.28"
who does kentucky play next in basketball,50,61,0.00,0.00,99,Informational,"People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.27,0.27,0.27,1.00,1.00,1.00,1.00,0.18"
who won kentucky basketball game today,50,55,0.00,0.00,90,Informational,"Featured snippet, People also ask, Reviews, Video","0.11,0.11,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.07"
who's winning the kentucky basketball game,50,68,0.00,0.00,44,Informational,"Image pack, People also ask, Site links, Video","0.00,0.00,0.00,0.27,0.27,1.00,0.27,1.00,1.00,1.00,0.18"
a&m vs kentucky basketball score,40,30,0.00,0.00,75,Informational,"Featured snippet, Image pack, People also ask, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.09,0.06,0.06"
did kentucky win their basketball game today,40,61,0.00,0.00,83,Informational,"People also ask, Site links, Video","0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
has kentucky ever played murray state in basketball,40,39,0.00,0.00,72,Informational,"Featured snippet, Image pack, People also ask, Video","1.00,0.00"
how many ncaa basketball championships has kentucky won,40,49,0.00,0.00,85,Informational,"FAQ, Featured snippet, People also ask, Reviews, Site links, Video","0.41,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.64,0.11"
how much are kentucky basketball season tickets,40,49,0.00,0.00,29200000,Informational,"People also ask, Reviews, Site links","1.00,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.14,0.14"
how to watch kentucky basketball tonight,40,50,1.50,0.31,92,Informational,"Featured snippet, People also ask, Reviews, Video","0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.23,0.66,0.19,0.14,0.00"
is kentucky basketball playing tonight,40,67,0.00,0.00,80,Informational,"People also ask, Reviews, Site links","0.00,0.27,0.00,0.27,0.27,1.00,0.27,0.27,0.27,1.00,0.18"
what channel does kentucky basketball play on,40,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.45,0.45,0.63,0.27,0.36,0.45,0.36,0.00"
what channel does kentucky basketball play on today,40,,0.00,0.00,,,,"0.00,0.27,0.00,0.00,0.00,0.27,0.36,0.27,0.63,1.00,0.81,0.18"
what channel does kentucky play basketball on today,40,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.11,0.26,0.19,0.19,0.00"
what channel is kentucky women's basketball game on,40,,0.00,0.00,,,,"0.05,0.05,0.00,0.00,0.05,0.05,0.05,0.05,0.18,0.05,0.18,0.03"
what conference is kentucky basketball in,40,,0.00,0.00,,,,"0.29,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,1.00,0.11"
what is kentucky basketball record,40,,0.00,0.00,,,,"0.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.27,1.00,0.18"
what is kentucky basketball schedule,40,,0.00,0.00,,,,"0.45,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.27,0.27,0.18,0.18"
what time does university of kentucky play basketball,40,,0.00,0.00,,,,"0.02,0.03,0.00,0.00,0.03,0.03,0.03,0.03,0.12,0.12,0.02,0.00"
what time is kentucky basketball game,40,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,1.00,0.80,0.00"
what time is the university of kentucky basketball game today,40,,0.00,0.00,,,,"0.00,0.27,0.00,0.27,0.27,0.27,0.27,1.00,1.00,0.18,0.18"
when do kentucky basketball tickets go on sale,40,,0.00,0.00,,,,"0.07,0.21,0.21,0.21,1.00,0.35,0.21,0.21,0.21,0.21,0.14,0.14"
when does kentucky basketball team play again,40,,0.00,0.00,,,,"0.41,0.17,0.17,0.00,0.17,0.17,0.17,0.17,0.64,0.17,0.11,0.11"
when does kentucky play louisville in basketball,40,,0.00,0.00,,,,"0.11,0.17,0.17,0.17,0.17,0.17,0.17,1.00,0.23,0.17,0.11,0.11"
when does university of kentucky basketball play again,40,,0.00,0.00,,,,"0.00,0.00,0.00,0.27,0.27,0.27,1.00,0.27,0.45,1.00,0.18"
when is kentucky basketball next game,40,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.35,0.00,0.21,0.78,0.78,0.78,0.28,0.14"
when is the louisville kentucky basketball game,40,53,0.00,0.00,72,Informational,"Featured snippet, Image pack, People also ask, Site links, Video carousel","0.80,0.11,0.11,0.11,0.11,0.11,0.00,0.19,0.11,0.11,0.07,0.07"
where can i watch kentucky basketball,40,37,1.20,0.25,81,Informational,"Featured snippet, People also ask, Video","0.00,0.27,0.00,0.00,0.27,0.27,0.27,0.27,0.36,0.45,0.63,0.18"
where to watch kentucky basketball tonight,40,51,0.00,0.00,91,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.00,0.00,0.00,0.27,0.27,1.00,0.63,1.00,0.27,0.18,0.18"
