Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend
what is an and one in basketball,90,39,0.00,0.00,1190000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.01,0.01,0.00,0.01,0.00,0.01,0.04,0.04,0.04,0.04,0.04,0.04"
how many referees in basketball,70,43,0.00,0.00,7970000,Informational,"FAQ, Featured snippet, Image pack, People also ask, Site links","0.02,0.22,0.06,0.06,0.06,0.06,0.43,0.22,0.22,0.06,0.22,0.04"
how to rebound a basketball,70,32,0.00,0.00,12700000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video carousel","0.02,0.04,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.19,0.12,0.09"
how to rebound in basketball,70,36,0.00,0.00,13000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","0.03,0.03,0.03,0.03,0.03,0.03,0.11,0.11,0.11,0.14,0.09,0.00"
what is a basketball rebound,70,33,0.00,0.00,15400000,Informational,"Knowledge panel, People also ask, Reviews, Site links, Video carousel","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
what's a rebound in basketball,70,37,0.00,0.00,26600000,Informational,"Knowledge panel, People also ask, Reviews, Site links, Video carousel","0.15,0.05,0.05,0.05,0.05,0.23,0.18,0.18,0.18,0.18,0.15,0.15"
does cvs sell basketballs,50,41,1.00,0.54,89,"Navigational, Transactional","People also ask, Reviews, Video","0.36,0.36,0.36,0.27,0.27,0.27,0.27,0.27,0.27,0.36,1.00,1.00"
does family dollar sell basketballs,50,41,0.21,0.09,242000,"Navigational, Transactional","People also ask, Reviews, Site links, Video","0.27,0.27,0.27,0.45,0.45,0.45,0.45,0.45,0.36,0.45,0.63,1.00"
does harvard give basketball scholarships,50,45,0.00,0.00,20400000,Informational,"Featured snippet, People also ask, Site links","0.63,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
does walgreens sell basketballs,50,19,0.15,0.31,93,"Navigational, Transactional","FAQ, Reviews, Video","1.00,0.19,0.19,0.11,0.11,0.11,0.15,0.11,0.11,0.11,0.11,0.15"
how many basketball scholarships,50,51,0.00,0.00,15100000,Informational,"FAQ, Featured snippet, People also ask, Site links","0.78,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.14,0.14"
how to be pro at basketball,50,52,0.00,0.04,2930000000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","1.00,0.14,0.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to fill out a basketball bracket,50,41,0.74,0.03,4820000,Informational,"FAQ, Image pack, People also ask, Reviews, Site links, Video carousel, Video","0.00,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,1.00,0.06"
how to learn basketball fast,50,54,0.00,0.11,78400000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel","0.26,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how to stay in front of your man in basketball,50,40,0.00,0.00,74100000,Informational,"Featured snippet, People also ask, Site links, Video carousel","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
what are brackets in basketball,50,71,1.20,0.00,28600000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","0.09,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.23,0.09"
what is a basketball bracket,50,63,1.20,0.00,28100000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.34,0.12"
what is box out in basketball,50,25,0.00,0.00,435000000,Informational,"Featured snippet, People also ask, Reviews, Video carousel","0.27,0.27,0.09,0.18,0.00,0.09,0.63,0.63,0.81,1.00,0.63,0.45"
what is rebound basketball,50,33,0.00,0.33,13300000,Informational,"Knowledge panel, People also ask, Reviews, Site links, Video carousel","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
what's the paint in basketball,50,22,0.00,0.00,27100000,Informational,"FAQ, Featured snippet, People also ask, Reviews, Site links, Video","0.33,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.52,0.23"
when are basketball sign ups,50,52,0.00,0.03,44800000,Informational,People also ask,"0.17,0.41,0.52,1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
who attended usc on a basketball scholarship,50,27,0.00,0.00,4930000,Informational,"Featured snippet, Video","1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
a basketball bracket,40,72,0.71,0.03,48400000,Informational,"Image, Image pack, Knowledge panel, People also ask, Site links, Video carousel","1.00,0.14,0.14,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.52,0.09"
does target sell basketballs,40,43,0.00,0.97,418000,"Navigational, Transactional","Image, People also ask, Reviews, Site links, Video","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how many referees are there in basketball,40,52,0.00,0.00,45000000,Informational,"FAQ, Featured snippet, People also ask, Reviews, Site links","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how to do a layup basketball,40,45,0.00,0.00,6390000,Informational,"Featured snippet, Image pack, Reviews, Video","0.77,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how to do a reverse layup in basketball,40,29,0.00,0.00,383000,Informational,"Featured snippet, People also ask, Video","0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how to fill out basketball bracket,40,51,0.74,0.03,13600000,Informational,"FAQ, Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel, Video","0.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,1.00,0.09"
how to layup in basketball,40,44,0.00,0.00,9700000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video","0.42,0.19,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how to learn basketball for beginners,40,35,0.00,0.04,9410000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video carousel","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to learn everything about basketball,40,44,0.00,0.05,110000000,Informational,"People also ask, Reviews, Site links, Video carousel","1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how wide is the paint in basketball,40,35,0.00,0.00,20500000,Informational,"FAQ, Featured snippet, People also ask, Reviews","0.14,1.00,0.71,0.42,0.42,0.42,0.42,0.57,0.42,0.42,1.00,0.57"
what do referees do in basketball,40,,0.00,0.00,,,,"1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
what is and one in basketball,40,,0.00,0.00,,,,"0.07,0.11,0.11,0.00,0.11,0.00,0.65,0.07,0.00,0.19,0.26,0.19"
what is paint in basketball,40,,0.00,0.00,,,,"1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.23,0.11"
when is basketball signing day,40,50,0.00,0.00,122000000,Informational,"Featured snippet, Image pack, People also ask, Site links, Video","0.65,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
where is the paint in basketball,40,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.21,0.21,0.21,0.21,0.21,1.00,0.78"
where to learn basketball,40,60,1.05,0.11,748000000,Informational,"People also ask, Reviews, Site links, Video carousel","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
a rebound in basketball,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
con man basketball,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
does costco sell basketballs,30,,0.00,1.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
does dollar tree sell basketballs,30,,0.07,0.22,,,,"0.40,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
does footlocker sell basketballs,30,,0.11,0.63,,,,"1.00,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
does kroger sell basketballs,30,,1.24,0.83,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how do you do a crossover in basketball,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how do you do a layup in basketball,30,,0.00,0.00,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how many scholarships for d2 basketball,30,,0.00,0.00,,,,"0.40,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.40,0.40"
how to apply for basketball scholarships,30,,1.68,0.51,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to basketball layup,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to be a great rebounder in basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to be a pro at basketball,30,,0.00,0.03,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to be a youth basketball referee,30,,0.00,0.08,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to box out basketball,30,,0.00,0.00,,,,"0.00,0.11,0.00,0.00,0.11,0.11,1.00,0.77,0.44,0.55,0.33,0.44"
how to color a basketball,30,,0.00,0.64,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to crossover basketball,30,,0.00,0.00,,,,"0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
how to do a crossover in basketball,30,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to do a killer crossover in basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to do a layup in basketball for beginners,30,,0.00,0.02,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to earn a basketball scholarship,30,,0.00,0.57,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to join a basketball club,30,,0.00,0.29,,,,"0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how to join basketball,30,,1.11,0.18,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to join basketball club in singapore,30,18,0.00,0.00,26300000,Informational,"People also ask, Video","0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00"
how to join euroleague basketball,30,,0.00,0.07,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to join overseas basketball,30,,0.69,0.29,,,,"0.28,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to join pba basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to join the euroleague basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.00,0.42,0.42,0.00,0.28"
how to learn basketball at home,30,,0.00,0.11,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how to paint a basketball key on driveway,30,,0.00,1.00,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.00,0.09,0.09"
how to paint a basketball on canvas,30,,0.00,0.22,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to paint basketball,30,,0.00,0.33,,,,"0.28,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to sign up for basketball,30,,0.75,0.35,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,1.00"
how to sign up for overseas basketball,30,,0.82,0.21,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how wide is a basketball key,30,,0.00,0.05,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how wide is basketball key,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how wide is the basketball key,30,,0.00,0.05,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how wide is the key in basketball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
is it too late to learn basketball,30,,0.00,0.02,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
is pro direct basketball legit,30,,0.00,0.01,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
what are basketball brackets,30,,0.00,0.04,,,,"0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.00,0.14"
what are box seats basketball,30,,0.00,0.00,,,,"0.33,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.00,0.14,0.09,0.09"
what are layups in basketball,30,,0.00,0.00,,,,"0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.45,0.27,0.18,0.18"
what are the dimensions of a basketball key,30,,0.00,0.11,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what are the dimensions of the paint in basketball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what color is basketball,30,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what does a basketball referee do,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
what does a referee do in basketball,30,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what is a 6 man in basketball,30,,0.00,0.00,,,,"0.14,0.50,0.28,0.14,0.50,0.14,0.14,0.14,0.14,0.14,0.14,0.14"
what is a basketball scholarship,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
what is a rebound basketball,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
what is a sixth man in basketball,30,,0.00,0.00,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
what is crossover in basketball,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
what is in the paint in basketball,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.33"
what is man to man in basketball,30,,0.00,0.00,,,,"0.81,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
what is semi pro basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what is the color of a basketball,30,,0.00,0.12,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what is the key to basketball,30,,0.00,0.00,,,,"0.41,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
what is the paint area in basketball,30,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what is the sixth man in basketball,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.27,0.27,0.27,0.27,0.27,0.18,1.00"
what is the top of the key in basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what stores sell basketballs,30,,0.00,1.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what's a rebound basketball,30,,0.00,0.00,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
what's a sixth man in basketball,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
when is opening day for basketball,30,,0.00,0.00,,,,"0.07,0.21,0.21,0.21,0.21,1.00,0.21,0.21,0.21,0.21,0.14,0.14"
when is signing day for basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
where do they sell basketballs,30,,0.00,0.96,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
where is the nearest basketball park,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
where to learn basketball near me,30,,0.71,0.24,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
where to sign up for basketball,30,,0.72,0.37,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
who is signed to puma basketball,30,,0.00,0.00,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
who is the tallest man in basketball,30,,0.00,0.00,,,,"0.18,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
who sells basketballs,30,,0.00,0.99,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
who sells basketballs near me,30,,0.00,1.00,,,,"0.63,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
who signed with puma basketball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
de aaron fox basketball reference,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.07,0.14,0.14,0.00,0.07,1.00,0.21"
does rite aid sell basketballs,20,,0.00,0.49,,,,"0.20,0.60,0.60,0.60,0.60,0.60,0.60,0.00,0.60,0.60,0.40,0.40"
have a nike day basketball,20,,0.00,1.00,,,,"0.11,0.11,0.11,0.11,0.00,0.00,0.11,0.11,0.00,0.11,0.07,0.07"
how do you fill out a basketball bracket,20,,0.00,0.00,,,,"0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.27,1.00,0.18"
how many full ride scholarships for basketball,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.66,0.66"
how many referees are in basketball,20,,0.00,0.00,,,,"0.66,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to box out and rebound in basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,1.00,0.75,0.75,0.75,0.50,0.50"
how to crossover in basketball,20,,0.00,0.00,,,,"0.25,0.25,0.25,0.75,1.00,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
how to do a perfect layup in basketball,20,,0.00,0.00,,,,"0.00,0.42,0.42,0.42,0.00,0.42,0.00,0.42,0.42,0.42,0.28,0.28"
how to do a pro hop in basketball,20,,0.00,0.00,,,,"0.00,0.75,0.75,0.75,0.75,0.00,0.75,1.00,0.75,0.75,0.50,0.50"
how to do a proper layup in basketball,20,,0.00,0.00,,,,"0.33,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to do the three man weave basketball drill,20,,0.00,0.00,,,,"0.00,0.33,0.00,0.33,0.33,0.33,0.33,0.00,0.33,0.00,0.22,0.00"
how to finish in the paint basketball,20,,0.00,0.00,,,,"1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to hit a layup in basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to join basketball academy,20,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,0.66,0.66"
how to layup a basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to learn basketball by yourself,20,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
how to learn basketball in a day,20,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to learn misdirection in basketball,20,,0.00,0.00,,,,"0.00,0.27,0.27,0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.00,0.00"
how to never miss a layup in basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to paint a basketball key,20,,0.00,1.00,,,,"0.66,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.66,0.66"
