Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend
when does duke basketball play,260,58,0.00,0.00,87,Informational,"Image pack, People also ask, Reviews, Site links, Twitter","0.00,0.00,0.00,0.01,0.00,0.03,0.36,0.24,0.30,0.24,1.00,0.24"
when is duke's next basketball game,260,63,0.42,0.00,93,Informational,"People also ask, Reviews, Site links","0.01,0.01,0.01,0.00,0.01,0.00,0.20,0.24,0.30,0.24,1.00,0.04"
who won the duke arkansas basketball game,260,51,0.00,0.00,92,"Informational, Commercial","Image pack, Instant answer, People also ask, Twitter, Video carousel","1.00,0.00"
does duke play basketball tonight,210,62,0.00,0.00,5580000,Informational,"People also ask, Reviews, Site links, Twitter","0.01,0.01,0.00,0.00,0.00,0.01,0.06,0.16,0.20,0.24,0.81,0.04"
how old is mike krzyzewski duke's basketball coach,210,58,0.00,0.00,1220000,Informational,"Instant answer, Knowledge panel, People also ask, Site links, Video carousel","1.00,0.00"
what channel is duke basketball on,210,63,1.28,0.01,91,Informational,"Featured snippet, People also ask, Site links, Twitter","0.00,0.01,0.00,0.01,0.01,0.01,0.30,0.06,0.06,0.08,1.00,0.06"
what rank is duke basketball,210,81,0.00,0.00,90,Informational,"Featured snippet, Image pack, People also ask, Video","0.01,0.01,0.02,0.01,0.02,0.03,0.30,0.20,0.24,0.36,0.67,0.16"
when does duke basketball play again,210,55,0.40,0.00,92,Informational,"People also ask, Reviews, Site links","0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.05,0.05,1.00,0.04"
when is the next duke basketball game,210,57,0.25,0.01,100,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.01,0.01,0.01,0.01,0.02,0.01,0.20,0.30,0.30,0.36,1.00,0.08"
who is duke's new basketball coach,210,53,0.00,0.00,93,Informational,"Featured snippet, People also ask, Video carousel, Video","0.01,0.00,0.00,0.12,1.00,0.44"
how old is duke basketball coach,170,49,1.00,0.00,0,Informational,"Carousel, Image pack, People also ask, Site links, Video carousel, Video","0.01,0.08,0.02,0.02,0.02,0.02,0.08,0.02,0.08,0.20,1.00,1.00"
how to watch duke basketball,170,53,1.31,0.13,0,Informational,"Carousel, Featured snippet, People also ask, Reviews, Video carousel","0.15,0.04,0.04,0.04,0.04,0.09,0.54,0.15,0.29,0.19,1.00,0.54"
is duke playing basketball tonight,170,74,0.38,0.02,8050000,Informational,"People also ask, Reviews, Site links, Twitter, Video carousel","0.00,0.02,0.02,0.02,0.02,0.02,0.08,0.13,0.20,0.24,0.67,0.10"
what time is the duke basketball game tonight,170,62,0.48,0.00,89,Informational,"People also ask, Site links, Video","0.00,0.02,0.02,0.02,0.00,0.02,0.08,0.08,0.08,0.30,0.76,0.20"
when does duke men's basketball play again,170,74,0.72,0.00,17300000,Informational,"Featured snippet, People also ask, Reviews, Site links, Twitter, Video carousel","0.00,0.03,0.03,0.03,0.03,0.03,0.12,0.36,0.36,0.23,1.00,0.03"
where is duke basketball,170,84,0.00,0.00,78,Informational,"Featured snippet, Image pack, People also ask, Site links, Top stories, Twitter, Video carousel","0.02,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.08,0.08,1.00,0.55"
how much does duke basketball coach make,140,48,0.00,0.00,10800000,Informational,"Featured snippet, People also ask, Site links, Video","0.03,0.05,0.03,0.03,0.03,0.03,0.11,0.03,0.03,0.11,1.00,0.39"
what channel is the duke basketball game on tonight,140,59,0.94,0.01,61700000,Informational,"Featured snippet, People also ask, Reviews, Site links, Twitter","0.00,0.03,0.03,0.03,0.03,0.03,0.14,0.05,0.11,0.11,1.00,0.32"
when does duke play basketball,140,62,1.01,0.00,92,Informational,"Image pack, People also ask, Reviews, Site links, Twitter","0.01,0.01,0.01,0.01,0.01,0.02,0.08,0.06,0.24,0.06,0.45,0.16"
where does duke play basketball,140,74,0.85,0.00,87,Informational,"Featured snippet, Image pack, Knowledge panel, People also ask, Site links, Twitter, Video carousel","0.04,0.04,0.04,0.04,0.04,0.04,0.29,0.15,0.19,0.29,1.00,0.23"
who won duke basketball game,140,60,0.00,0.00,86,Informational,"Image pack, People also ask, Reviews, Site links, Twitter, Video carousel","0.00,0.03,0.00,0.03,0.03,0.12,0.12,0.12,0.12,1.00,0.23"
did duke win the basketball game last night,110,63,0.00,0.00,74,Informational,"Image pack, People also ask, Video carousel","0.00,0.03,0.03,0.03,0.00,0.03,0.11,0.03,0.03,0.03,1.00,0.26"
what channel is duke basketball on today,110,58,1.34,0.01,83,Informational,"Featured snippet, People also ask, Site links","0.00,0.03,0.03,0.03,0.03,0.03,0.12,0.03,0.12,0.12,1.00,0.07"
what is the duke basketball score,110,66,0.00,0.00,86,Informational,"Image pack, People also ask, Reviews, Site links, Video","0.03,0.03,0.03,0.03,0.03,0.03,0.12,0.03,0.12,0.12,0.81,0.36"
what time does duke play basketball tonight,110,60,0.00,0.00,13800000,Informational,"People also ask, Site links, Twitter","0.00,0.00,0.04,0.00,0.04,0.15,0.04,0.15,0.15,1.00,0.19"
what time is the duke basketball game,110,58,0.00,0.00,0,Informational,"Carousel, Featured snippet, People also ask, Site links, Video carousel","0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.04,0.36,0.16"
what time is the duke basketball game today,110,68,0.00,0.00,85,Informational,"People also ask, Site links, Video carousel, Video","0.01,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.11,0.11,1.00,0.17"
what's the score of the duke arkansas basketball game,110,39,0.00,0.00,74,Informational,"Image pack, Instant answer, People also ask, Site links, Video carousel","1.00,0.00"
where is duke university basketball,110,76,0.00,0.00,23700000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel","0.06,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.02,0.08,0.67,1.00"
where is the duke basketball game today,110,69,0.92,0.01,84,Informational,"Image pack, People also ask, Site links, Video carousel","0.00,1.00,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.23,0.05"
where to watch duke basketball,110,51,1.55,0.10,94,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel, Video","0.00,0.00,0.00,0.04,0.04,0.15,0.04,0.15,0.15,1.00,0.44"
which duke basketball players are going pro,110,,0.00,0.00,,,,1.00
who is duke's next basketball coach,110,49,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Video carousel, Video","0.04,0.00,0.00,0.22,1.00,0.29"
who is next duke basketball coach,110,50,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Video carousel, Video","1.00,0.18"
who will be duke's new basketball coach,110,51,0.00,0.00,99,Informational,"Featured snippet, Video carousel","1.00,0.00"
who won the arkansas duke basketball game,110,45,0.00,0.00,88,Informational,"Image pack, Instant answer, People also ask, Site links, Video carousel, Video","1.00,0.00"
who won the duke basketball game today,110,67,0.00,0.00,74,Informational,"People also ask, Site links, Twitter, Video carousel","0.10,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.12,0.12,1.00,0.15"
who won the duke north carolina basketball game,110,52,0.00,0.00,84,Informational,"Image pack, Instant answer, People also ask, Video carousel, Video","0.00,0.72,0.00,0.00,0.03,0.03,0.03,0.03,0.11,0.11,1.00"
did duke win their basketball game last night,90,64,0.00,0.00,78,Informational,"People also ask, Twitter, Video","0.00,0.00,0.00,0.00,0.04,0.15,0.04,0.04,0.04,1.00,0.09"
how to watch duke basketball tonight,90,56,1.28,0.19,4980000,Informational,"Featured snippet, People also ask, Reviews, Twitter, Video carousel","0.00,0.00,0.07,0.07,0.07,1.00,0.28,0.28,0.28,0.35,0.28"
what channel is the duke basketball game on today,90,68,0.00,0.01,94,Informational,People also ask,"0.06,0.06,0.06,0.06,0.06,0.06,0.22,0.06,0.22,0.22,1.00,0.22"
what is duke's basketball record this year,90,66,0.00,0.00,22000000,Informational,"Instant answer, People also ask, Twitter, Video","0.00,1.00,0.00,0.04,0.00,0.04,0.04,0.04,0.04,0.02,0.02"
what time does duke basketball play,90,51,0.00,0.00,82,Informational,"People also ask, Site links, Twitter, Video carousel","1.00,0.00"
what time does duke basketball play today,90,61,0.00,0.00,78,Informational,"People also ask, Site links, Twitter","0.00,0.09,0.00,0.09,0.09,0.34,0.09,0.34,0.34,1.00,0.15"
when do duke basketball tickets go on sale,90,55,0.00,0.23,96,Informational,"People also ask, Reviews, Site links","0.06,1.00,0.34,0.34,0.43,0.09,0.09,0.09,0.09,0.09,0.06,0.06"
when does duke play unc basketball,90,56,0.24,0.02,82,Informational,"People also ask, Video carousel, Video","0.09,0.04,1.00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.15,0.06"
where is duke basketball from,90,78,0.00,0.00,89,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Twitter, Video carousel","0.01,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,1.00,0.23"
who does duke play next in basketball,90,47,0.00,0.00,26600000,Informational,"People also ask, Site links","0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,0.12,1.00,0.02"
who is returning for duke basketball,90,,0.00,0.00,,,,1.00
who is taking over duke basketball,90,61,0.00,0.00,74,Informational,"Featured snippet, Image pack, People also ask, Video carousel, Video","0.05,0.02,0.05,0.12,1.00,0.12"
who is the next coach of duke basketball,90,48,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Video carousel, Video","1.00,0.22"
who is winning the duke basketball game,90,,0.00,0.00,,,,"0.00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.19,1.00"
who won the basketball game between duke and arkansas,90,48,0.00,0.00,83,Informational,"Instant answer, People also ask, Video carousel","1.00,0.00"
who won the duke arkansas basketball game last night,90,42,0.00,0.00,78,"Informational, Commercial","Featured snippet, Image pack, People also ask, Video carousel","1.00,0.00"
does duke basketball play tonight,70,62,0.55,0.01,77,Informational,"Image pack, People also ask, Reviews, Site links, Twitter, Video","0.00,0.00,0.00,0.00,0.27,1.00,1.00,1.00,1.00,1.00,0.18"
how long has duke's basketball coach been there,70,60,0.00,0.00,16700000,Informational,"Featured snippet, Image pack, People also ask, Site links, Video carousel","1.00,0.28"
how much are duke basketball tickets,70,51,0.17,0.19,51100000,Informational,"People also ask, Reviews, Site links, Video","0.12,0.12,0.09,0.09,0.09,0.09,0.34,0.09,0.09,0.09,0.34,0.09"
how much does the duke basketball coach make,70,50,0.00,0.00,10500000,Informational,"Featured snippet, People also ask, Site links, Video","0.36,0.04,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.54,0.29"
how old is coach k duke basketball coach,70,51,0.00,0.00,10300000,Informational,"Instant answer, Knowledge panel, People also ask, Site links, Video carousel","0.09,0.63,1.00,1.00"
is duke basketball good this year,70,53,0.00,0.00,80,Informational,"Image pack, People also ask, Video","0.09,1.00,0.18"
what channel is duke playing basketball on tonight,70,67,0.00,0.02,69000000,Informational,"People also ask, Reviews, Site links, Twitter","0.21,0.00,0.00,0.00,0.00,0.00,0.12,0.81,0.12,1.00,0.12,0.06"
what channel is the arkansas duke basketball game on,70,32,0.00,0.00,99,Informational,"Featured snippet, People also ask, Site links, Video","1.00,0.00"
what channel is the duke arkansas basketball game on,70,31,0.00,0.00,96,Informational,"Featured snippet, People also ask, Site links, Video","1.00,0.00"
what is the score of the duke arkansas basketball game,70,41,0.00,0.00,87,"Informational, Commercial","Instant answer, People also ask, Site links, Video","1.00,0.00"
what station is duke basketball on tonight,70,63,1.25,0.03,84,Informational,"Featured snippet, People also ask, Site links, Twitter","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.66,1.00,0.22"
what time does duke play basketball,70,51,0.00,0.00,90,Informational,"People also ask, Site links, Twitter","1.00,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.42"
what time does the duke basketball game start,70,,0.00,0.01,,,,"0.36,1.00"
what time is the north carolina duke basketball game,70,,0.00,0.01,,,,"0.09,1.00"
what's the duke basketball score,70,76,0.00,0.00,86,Informational,"Image pack, People also ask, Reviews, Site links, Video","0.00,0.17,0.17,0.17,0.00,0.17,0.64,0.17,0.64,0.64,0.64,0.64"
what's the score of the duke and carolina basketball game,70,,0.00,0.00,,,,1.00
what's the score of the duke michigan state basketball game,70,47,0.00,0.00,76,"Informational, Commercial","Image pack, Instant answer, People also ask, Site links, Video","1.00,0.00"
what's the score of the unc duke basketball game,70,,0.00,0.00,,,,1.00
when does arkansas play duke in basketball,70,32,0.00,0.00,93,Informational,"Featured snippet, People also ask, Site links, Video","1.00,0.00"
when does duke basketball play next,70,48,0.00,0.00,83,Informational,"People also ask, Reviews, Site links, Twitter, Video carousel","0.02,0.07,0.00,0.07,0.00,0.07,0.28,0.28,0.07,0.07,1.00,0.05"
when is duke next basketball game,70,68,0.42,0.00,32500000,Informational,"Featured snippet, People also ask, Reviews, Site links","0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.01,0.04,1.00,0.02"
when is the duke north carolina basketball game,70,50,0.73,0.01,92,Informational,"Featured snippet, Image pack, People also ask, Site links, Video carousel, Video","0.80,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.15,0.19,0.80,1.00"
where is duke basketball located,70,69,0.00,0.00,86,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Twitter, Video","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.52,0.52,0.52"
where is duke basketball team from,70,,0.00,0.00,,,,"0.05,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.28,1.00"
where to watch duke basketball tonight,70,61,1.30,0.12,15500000,Informational,"Featured snippet, People also ask, Reviews, Site links, Twitter","0.00,0.00,0.00,0.00,0.09,0.43,0.15,0.21,0.34,1.00,0.34"
who is duke basketball coach,70,60,1.03,0.00,0,"Informational, Transactional","Carousel, Knowledge panel, People also ask, Site links, Video carousel","0.00,0.07,0.00,0.00,0.03,0.19,0.65,0.19,0.53,0.42,1.00,0.34"
who is duke's basketball coaching staff,70,35,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Site links, Video carousel, Video","0.00,0.34,0.09,0.09,0.09,0.09,0.34,0.34,0.09,0.34,1.00,0.15"
who is going to be duke's next basketball coach,70,53,0.00,0.00,17000000,Informational,"Featured snippet, People also ask, Video carousel, Video","1.00,0.00"
who is the coach of duke basketball,70,61,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Site links, Video carousel","0.09,0.09,0.09,0.09,0.09,0.09,0.34,0.09,0.34,0.34,1.00,0.43"
who is the coach of duke university basketball,70,65,0.00,0.00,0,"Informational, Transactional","Carousel, Knowledge panel, People also ask, Site links, Twitter, Video carousel, Video","0.78,0.64,0.00,1.00,0.28,1.00,0.14,0.14,1.00,0.50,0.14,0.14"
who is the duke basketball coach,70,60,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Site links, Video carousel","0.21,0.21,0.21,0.21,0.21,0.21,0.78,0.21,0.78,0.78,0.78,1.00"
who is the new duke basketball coach,70,,0.00,0.00,,,,"0.03,0.06,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.53,1.00"
who will be duke new basketball coach,70,50,0.00,0.00,119000000,Informational,"Featured snippet, Image pack, People also ask, Video carousel, Video","0.63,1.00"
who will be duke's next basketball coach,70,50,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Video carousel, Video","0.43,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.34,1.00,0.06"
who will be the new duke basketball coach,70,52,0.00,0.00,89,Informational,"Featured snippet, Image pack, People also ask, Video carousel, Video","0.03,0.00,0.00,0.09,1.00,0.34"
who will be the next head coach at duke basketball,70,50,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Video","1.00,0.28"
who won the duke unc basketball game tonight,70,53,0.00,0.00,86,Informational,"Featured snippet, Image pack, People also ask, Site links, Video carousel","0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04"
who's taking over duke basketball,70,58,0.00,0.00,49300000,Informational,"Featured snippet, People also ask, Video","1.00,0.14"
did duke win the basketball game,50,,0.00,0.00,,,,"0.00,0.11,0.11,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.42,1.00"
did duke win the basketball game tonight,50,68,0.00,0.00,90,Informational,"Image pack, People also ask, Site links, Twitter, Video carousel","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.52,0.52"
did duke win today in basketball,50,61,0.00,0.00,69,Informational,"People also ask, Site links, Twitter, Video","1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.64,0.64"
does duke play basketball today,50,61,0.00,0.00,93,Informational,"Image pack, People also ask, Site links, Twitter","0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.05,0.07,0.01"
does duke play today men's basketball,50,49,0.40,0.02,34400000,Informational,"Image pack, People also ask, Reviews, Site links, Twitter, Video carousel","0.00,0.27,1.00,0.18"
does duke university play basketball today,50,63,0.00,0.00,18500000,Informational,"People also ask, Reviews, Site links","0.00,0.00,0.07,1.00,0.00,0.07,0.07,0.07,0.07,0.05,0.02"
how many basketball championships does duke have,50,57,0.00,0.00,96,Informational,"Featured snippet, People also ask, Site links, Video","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.52,0.52"
how many basketball championships has duke won,50,56,0.00,0.00,79,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.52"
how many ncaa basketball championships does duke have,50,59,0.00,0.00,76,Informational,"Featured snippet, Image pack, People also ask, Site links, Video carousel, Video","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,1.00"
how many ncaa basketball championships has duke won,50,58,0.00,0.00,87,Informational,"Featured snippet, People also ask, Video carousel, Video","0.34,0.11,0.11,0.11,0.11,0.15,0.11,0.11,0.11,0.11,0.42,1.00"
how much does duke's basketball coach make a year,50,40,0.00,0.00,9370000,Informational,"Featured snippet, People also ask, Site links, Video","1.00,0.40"
how much is a ticket to a duke basketball game,50,59,0.12,0.07,31000000,Informational,"Featured snippet, People also ask, Reviews, Site links","0.09,0.00,0.09,0.09,0.09,0.52,0.09,1.00,0.19,0.09,0.09,0.09"
how old is dukes basketball coach,50,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.81"
how old is mike krzyzewski duke basketball coach,50,61,0.00,0.00,639000,Informational,"Instant answer, Knowledge panel, People also ask, Reviews, Site links, Video carousel, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.05,1.00,0.03"
how to get duke basketball tickets,50,49,0.86,0.22,54000000,Informational,"People also ask, Reviews, Site links, Video","0.07,1.00,0.21,0.21,0.35,0.21,0.78,0.21,0.21,0.21,0.14,0.14"
how to get tickets for duke basketball,50,54,0.51,0.38,64300000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to watch duke basketball game,50,47,1.40,0.23,90,Informational,"Featured snippet, People also ask, Reviews, Site links, Twitter, Video carousel, Video","0.00,0.00,0.00,0.00,0.11,0.19,0.11,0.11,0.11,1.00,0.11"
how to watch duke basketball today,50,66,1.40,0.14,83,Informational,"Featured snippet, People also ask, Twitter","0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.15,0.09,1.00,0.12"
is coach k's grandson on the duke basketball team,50,46,0.00,0.00,952000,Informational,"Featured snippet, Knowledge panel, People also ask, Top stories, Video carousel, Video","0.35,0.21,0.00,0.07,1.00,0.00"
what channel duke basketball,50,47,1.03,0.01,89,Informational,"Featured snippet, Image pack, People also ask, Twitter","0.42,0.14,0.00,0.14,0.00,0.14,0.14,0.14,0.14,0.19,1.00,0.09"
what channel duke basketball game today,50,61,0.99,0.02,89,Informational,"People also ask, Site links","0.00,0.00,0.00,0.14,0.14,0.52,0.14,0.52,0.14,1.00,0.09"
what channel is duke basketball game on,50,57,1.04,0.01,92,Informational,"Featured snippet, People also ask, Video carousel","0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.04,0.04,0.14,1.00,0.14"
what channel is duke basketball game on tonight,50,63,1.03,0.01,95,Informational,"Featured snippet, People also ask","0.00,0.00,0.00,0.17,0.00,0.82,0.17,0.17,0.64,1.00,0.29"
what conference is duke basketball in,50,,0.00,0.00,,,,"0.81,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,1.00"
what conference is duke in for basketball,50,59,0.00,0.00,83,Informational,"Image pack, Instant answer, Knowledge panel, People also ask, Site links, Twitter, Video carousel, Video","0.52,0.14,0.14,0.00,0.14,0.14,0.14,0.14,0.14,0.00,0.09,0.09"
what time is duke basketball game today,50,67,0.00,0.00,85,Informational,"People also ask, Video","0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.09,0.34,1.00,0.12"
what time is duke basketball game tonight,50,,0.00,0.00,,,,"0.05,0.07,0.07,0.07,0.07,0.07,0.28,0.07,0.07,0.07,0.28,0.28"
what time is the michigan state duke basketball game,50,35,0.00,0.00,99,Informational,"Featured snippet, People also ask, Site links, Video carousel","1.00,0.00"
what tv channel is duke basketball on tonight,50,60,0.55,0.01,108000000,Informational,"Featured snippet, People also ask, Site links, Twitter","0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.07,0.07,1.00,0.28"
what's the score of the duke north carolina basketball game,50,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.22,1.00"
when does duke men's basketball play next,50,70,0.00,0.00,18400000,Informational,"Featured snippet, People also ask, Reviews, Site links, Twitter","0.00,1.00,0.00,0.00,0.00,0.23,0.23,0.14,0.52,0.52,0.52,0.09"
when does michigan state play duke in basketball,50,41,0.00,0.00,79,Informational,"Featured snippet, Image pack, People also ask, Site links, Video carousel, Video","0.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.00,1.00,0.00"
when is duke basketball first game,50,53,0.00,0.00,32800000,Informational,"People also ask, Site links, Video","0.21,0.21,0.21,0.21,0.21,1.00,0.21,0.21,0.21,0.21,0.14,0.14"
when is the duke carolina basketball game,50,64,0.69,0.01,12900000,Informational,"Featured snippet, People also ask, Video carousel","0.00,0.00,0.11,0.11,0.11,0.11,0.11,0.11,0.65,1.00,1.00"
when is the duke unc basketball game,50,,0.34,0.01,,,,"0.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.64,0.64,1.00"
when is the unc duke basketball game,50,,0.00,0.00,,,,"0.09,0.14,0.00,0.14,0.14,0.14,0.14,0.14,0.14,0.52,0.52,1.00"
when will duke basketball tickets go on sale,50,51,0.00,0.18,88,"Informational, Transactional","People also ask, Reviews, Site links, Video","0.78,0.28,0.35,0.78,1.00,0.35,0.21,0.21,0.21,0.21,0.14,0.14"
who is duke's best basketball player,50,,0.00,0.00,,,,"0.42,1.00"
who is dukes new basketball coach,50,50,0.00,0.00,1300000,Informational,"Featured snippet, People also ask, Video carousel","0.09,1.00,0.81,0.36,0.18"
who is singing before duke basketball game,50,,0.00,0.00,,,,1.00
who is the coach for duke basketball,50,65,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Site links, Video carousel","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,1.00"
who is the duke women's basketball coach,50,53,0.00,0.00,13200000,Informational,"Image pack, Instant answer, Knowledge panel, People also ask, Video carousel, Video","1.00,0.11,0.11,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
who will be the next duke basketball coach,50,50,0.00,0.00,0,Informational,"Carousel, Knowledge panel, People also ask, Video","0.10,0.00,0.00,0.00,0.00,0.07,0.05,0.00,0.28,1.00,0.53"
who won duke or carolina basketball,50,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,1.00"
who won the basketball game between duke and north carolina,50,,0.00,0.00,,,,"0.00,0.07,0.00,0.00,0.07,0.07,0.00,0.07,0.07,0.28,1.00"
