Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend
what is travel ball basketball,50,48,0.00,0.01,122000000,Informational,"FAQ, Featured snippet, People also ask, Reviews, Site links, Video","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.19,0.09"
where to buy basketball ball,50,61,0.00,1.00,96400000,Transactional,"Adwords bottom, FAQ, Image, Local pack, People also ask, Reviews, Site links","0.00,0.19,0.53,0.11,0.34,0.53,0.11,0.11,0.11,0.11,0.07,0.07"
who gets the ball after each quarter in basketball,50,38,0.00,0.00,36600000,Informational,"Featured snippet, People also ask, Site links","1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.19,0.14,0.09,0.09"
a basketball player passes a ball to a teammate,40,7,0.00,0.00,1430000,Informational,"Reviews, Video","0.63,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
a marble a bowling ball a basketball and a baseball,40,9,0.00,0.00,17800000,Informational,"FAQ, Image pack, People also ask, Reviews, Video","1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
can you roll the ball in basketball,40,17,0.00,0.00,31500000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video","0.63,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how big is a basketball hoop compared to the ball,40,17,0.00,0.00,32900000,Informational,"Image pack, People also ask, Reviews, Site links, Video","0.41,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how does jump ball work in basketball,40,43,0.00,0.00,23000000,Informational,"FAQ, Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel","0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,1.00,0.18"
how long can a player hold the ball in basketball,40,28,0.00,0.00,23300000,Informational,"Featured snippet, People also ask, Site links, Video","0.42,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how much does it cost to make a basketball ball,40,20,0.00,0.00,37800000,Informational,"FAQ, Image, People also ask, Reviews, Site links, Video","0.14,0.14,0.14,0.14,0.14,0.00,0.14,0.00,0.14,0.14,0.09,0.09"
how tall is a basketball ball,40,59,0.00,0.13,509000000,Informational,"FAQ, Featured snippet, Image pack, People also ask, Reviews, Site links, Video","1.00,0.17,0.17,0.17,0.17,0.23,0.17,0.17,0.17,0.17,0.11,0.11"
how to always steal the ball in basketball,40,40,0.00,0.00,4720000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.65,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how to draw basketball ball,40,20,0.00,0.00,51100000,Informational,"FAQ, Featured snippet, Image pack, People also ask, Reviews, Video","0.11,0.11,0.11,0.11,0.11,0.11,0.42,0.11,0.11,0.11,0.07,0.07"
how to get the ball in basketball,40,35,0.00,0.00,350000000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Video carousel","0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how to have better ball control basketball,40,39,0.00,0.05,80700000,Informational,"Featured snippet, People also ask, Reviews, Site links, Video carousel","0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to improve ball handling without basketball,40,30,0.00,0.02,16900000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video","0.52,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to make a medicine ball out of a basketball,40,24,0.00,0.00,22600000,Informational,"Image pack, People also ask, Reviews, Site links, Video carousel","0.42,0.11,0.11,0.11,0.11,0.11,0.00,0.11,0.11,0.11,0.07,0.07"
how to pass the ball between your legs in basketball,40,37,0.00,0.00,4850000,Informational,"Featured snippet, Site links, Video","1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to play small ball basketball,40,36,0.00,0.00,70800000,Informational,"Featured snippet, Image pack, People also ask, Site links, Video carousel","0.41,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to protect the ball in basketball,40,22,0.00,0.01,22000000,Informational,"Featured snippet, Image pack, People also ask, Reviews, Site links, Video carousel, Video","1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how to shoot the ball in basketball,40,43,0.00,0.00,30600000,Informational,,"1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
is the hand part of the ball in basketball,40,15,0.00,0.00,102000000,Informational,"Featured snippet, People also ask, Site links, Video carousel","0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
what does jump ball mean in basketball,40,,0.00,0.00,,,,"0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18,0.18"
what is a dead ball rebound in basketball,40,23,0.00,0.00,5690000,Informational,"Featured snippet, People also ask, Video","0.80,0.11,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
what is a loose ball foul in basketball,40,,0.00,0.00,,,,"0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.08,0.08"
what is the first ball used in basketball,40,,0.00,0.00,,,,"0.15,0.05,0.08,0.05,0.11,0.11,0.08,0.06,0.05,0.05,0.03,0.03"
what was the first ball used in basketball,40,,0.00,0.00,,,,"0.05,0.17,0.23,0.17,0.29,0.52,0.29,0.23,0.17,0.17,0.11,0.11"
a basketball ball,30,,0.00,0.97,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
a basketball game starts with a jump ball,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.27,0.27,0.27,1.00,0.27,0.27,0.18,0.18"
a basketball player jumps straight up for a ball,30,,0.00,0.00,,,,"0.52,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
can you hold the ball in basketball,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
can you save the ball to yourself in basketball,30,,0.00,0.00,,,,"1.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
can you steal the ball in basketball,30,,0.00,0.00,,,,"0.27,0.27,0.27,0.27,0.36,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
did lavar ball play basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
did lavar ball play pro basketball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
did lavar ball play professional basketball,30,,0.00,0.00,,,,"0.42,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
does dribbling a tennis ball help with basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
does liangelo ball play basketball,30,,0.00,0.00,,,,"0.28,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.06,0.06"
how big is a basketball ball,30,,0.00,0.57,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how do you determine a jump ball in basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how long does a basketball ball last,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how many seconds can you hold the ball in basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how much does a basketball ball cost,30,,0.00,1.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how to ball handle better in basketball,30,,0.00,0.00,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to be a better ball handler in basketball,30,,0.00,0.00,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to be a good ball handler in basketball,30,,0.00,0.02,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how to become a better ball handler in basketball,30,,0.00,0.00,,,,"0.75,0.75,1.00,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
how to become a good ball handler in basketball,30,,0.00,0.00,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to choose a basketball ball,30,,0.00,1.00,,,,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to clean basketball ball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.66,0.66"
how to control the ball in basketball,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to create space in basketball without the ball,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to deal with a ball hog in basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to do a jump ball in basketball,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to draw a basketball ball,30,,0.00,0.00,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to draw a basketball hoop and ball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to get better at ball handling in basketball,30,,0.88,0.10,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how to get better ball control basketball,30,,0.91,0.05,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to get better ball handling skills in basketball,30,,0.00,0.10,,,,"1.00,0.27,0.27,0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how to get better handles in basketball without a ball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to get good ball handling in basketball,30,,0.00,0.06,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to get the ball more in basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to handle ball pressure in basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to handle the ball better in basketball,30,,0.00,0.02,,,,"0.14,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to have better ball handling in basketball,30,,0.00,0.12,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to have good ball control in basketball,30,,0.00,0.09,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to have good ball handling in basketball,30,,0.00,0.00,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.00"
how to improve ball handling basketball,30,,0.00,0.24,,,,"1.00,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
how to improve basketball skills without a ball,30,,0.00,0.21,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.00,0.28"
how to improve your ball handling in basketball,30,,0.00,0.14,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to inbound the ball in basketball,30,,0.00,0.01,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to install basketball ball return,30,,0.00,0.51,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to jump ball in basketball,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to make a basketball ball,30,,0.00,0.00,,,,"0.50,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.00,0.75,0.50,0.50"
how to make a basketball ball return,30,,0.00,0.19,,,,"0.77,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.33,0.22,0.22"
how to move off the ball basketball,30,,0.00,0.00,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to move without the ball in basketball,30,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to not get the ball stolen in basketball,30,,0.00,0.00,,,,"0.50,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.14,0.14"
how to not lose the ball in basketball,30,,0.00,0.00,,,,"1.00,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.00,0.50"
how to not turn the ball over in basketball,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.00,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how to pass the ball in basketball,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how to play off ball offense in basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to practice basketball without a ball,30,,0.00,0.01,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to protect the ball when driving in basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to set up for a jump ball in basketball,30,,0.00,0.00,,,,"1.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how to set up for jump ball in basketball,30,,0.00,0.00,,,,"0.11,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how to steal the ball in basketball,30,,0.00,0.00,,,,"0.34,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how to stop losing the ball in basketball,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to train for basketball without a ball,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.00"
is a size 7 basketball a men's ball,30,,0.00,0.61,,,,"0.60,0.60,1.00,0.80,0.60,0.60,0.60,1.00,0.60,0.60,0.40,0.40"
is palming the ball in basketball illegal,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
is there kick ball on offense in basketball,30,,0.00,0.00,,,,"0.42,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
what ball does the ncaa basketball use,30,,0.00,0.95,,,,"1.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
what ball is bigger than a basketball,30,,0.00,0.62,,,,"0.42,0.42,0.42,0.42,0.42,0.57,0.42,0.42,0.42,0.42,0.28,0.28"
what basketball shoes does lamelo ball wear,30,,0.00,1.00,,,,"0.20,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
what basketball team did lavar ball play for,30,,0.00,0.00,,,,"1.00,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
what basketball team does lamelo ball play for,30,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what does small ball mean in basketball,30,,0.00,0.00,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
what is a basketball ball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what is a held ball in basketball,30,,0.00,0.00,,,,"0.05,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
what is a kicked ball violation in basketball,30,,0.00,0.00,,,,"1.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
what is ball handling in basketball,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what is ball screen in basketball,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66"
what is palming the ball in basketball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what is small ball basketball,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
what is the best ball for basketball,30,,0.00,0.93,,,,"0.33,0.33,0.33,1.00,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
what is the best basketball ball,30,,0.24,0.95,,,,"0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
what is the best brand basketball ball,30,,0.00,1.00,,,,"1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
what is the standard size of basketball ball,30,,0.00,0.74,,,,"0.20,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
what size ball does nba basketball use,30,,0.00,0.74,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what size ball for youth basketball,30,,0.00,1.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what size is a women's basketball ball,30,,0.00,0.83,,,,"0.28,0.57,0.42,0.42,0.42,0.71,0.57,0.42,0.42,0.42,0.28,0.28"
what type of ball was used in basketball until 1929,30,,0.00,0.00,,,,"0.40,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
when was the basketball ball invented,30,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
where are lavar ball's sons playing basketball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.00,0.42,0.42,0.42,0.28,0.28"
where are the ball brothers playing basketball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
where do the ball brothers play basketball,30,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
where to buy basketball ball near me,30,,0.00,1.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
where to inbound the ball in basketball,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
which basketball ball is the best,30,,0.00,1.00,,,,"1.00,0.42,0.42,0.42,0.42,0.00,0.42,0.42,0.42,0.42,0.28,0.28"
who gets the ball after halftime basketball,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
who invented basketball ball,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.33,0.77,1.00,0.77,0.55,0.33,0.33,0.22,0.22"
who invented the basketball ball,30,,0.00,0.00,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.57,1.00,0.28,0.28"
who invented the first basketball ball,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
why does a tennis ball bounce higher than a basketball,30,,0.00,0.00,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
why is ball handling important in basketball,30,,0.00,0.00,,,,"1.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
a basketball referee tosses the ball straight up,20,,0.00,0.00,,,,"0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.66"
can two balls fit in a basketball hoop,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
can you pass the ball to yourself in basketball,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
can you throw the ball off someone in basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
did lavar ball ever play professional basketball,20,,0.00,0.00,,,,"0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
did lavar ball play nba basketball,20,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.00,0.33,0.33,0.33,0.33,0.33,0.00,0.22"
does women's basketball use a smaller ball,20,,0.00,0.02,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how long is a basketball ball,20,,0.00,0.35,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how much is a basketball ball,20,,0.00,1.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to clean a basketball ball,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.66,0.66"
how to defend the ball in basketball,20,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
how to dribble a ball in basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to drive the ball basketball,20,,0.00,0.00,,,,"0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00"
how to get better at basketball without a ball,20,,0.00,0.14,,,,"1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to get better ball control in basketball,20,,0.00,0.00,,,,"0.33,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to get open without the ball in basketball,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to handle the ball in basketball,20,,0.00,0.00,,,,"0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.66"
how to hold the ball when shooting in basketball,20,,0.00,0.00,,,,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
how to improve ball control and dribbling basketball,20,,0.00,0.38,,,,"0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.66,0.66"
how to improve ball control basketball,20,,1.17,0.28,,,,"0.40,0.40,0.20,0.60,0.00,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
how to improve ball handling skills in basketball,20,,0.00,0.00,,,,"0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to improve my ball handling skills in basketball,20,,0.00,0.03,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.66,0.66"
how to improve your ball control basketball,20,,0.00,0.00,,,,"0.42,0.42,0.42,0.00,0.42,0.00,0.42,0.42,0.00,0.42,0.00,0.00"
how to improve your ball handling skills in basketball,20,,0.00,0.14,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.66,0.66"
how to increase ball control in basketball,20,,0.00,0.00,,,,"0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.66,0.00"
how to increase ball handling in basketball,20,,0.00,0.00,,,,"0.33,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00"
how to make a mini basketball ball,20,,0.00,0.00,,,,"1.00,0.42,0.00,0.00,0.00,0.00,0.42,0.42,0.42,0.42,0.28,0.28"
